persona,topic,engine,format_id,binding_exists,arc_exists,story_count,band_counts,required_bands_missing,min_depth_satisfied,last_story_update,risk,deficit_codes
gen_alpha_students,depression,watcher,F006,True,True,21,"{""2"": 4, ""3"": 10, ""4"": 3, ""1"": 3, ""5"": 1}",[],True,1772593599.7998068,GREEN,[]
gen_alpha_students,financial_anxiety,overwhelm,F006,True,True,12,"{""2"": 2, ""4"": 3, ""3"": 4, ""1"": 2, ""5"": 1}",[],True,1772593599.8000412,GREEN,[]
gen_alpha_students,financial_anxiety,shame,F006,True,True,12,"{""2"": 2, ""4"": 3, ""3"": 4, ""1"": 2, ""5"": 1}",[],True,1772593599.8001525,GREEN,[]
gen_alpha_students,financial_anxiety,spiral,F006,True,True,12,"{""2"": 2, ""4"": 3, ""3"": 4, ""1"": 2, ""5"": 1}",[],True,1772593599.8003628,GREEN,[]
gen_alpha_students,financial_stress,overwhelm,F006,True,True,17,"{""2"": 5, ""3"": 6, ""4"": 4, ""1"": 1, ""5"": 1}",[],True,1772593599.8006341,GREEN,[]
gen_alpha_students,financial_stress,shame,F006,True,True,18,"{""2"": 5, ""3"": 7, ""4"": 4, ""1"": 1, ""5"": 1}",[],True,1772593599.8008392,GREEN,[]
gen_alpha_students,financial_stress,spiral,F006,True,True,18,"{""2"": 5, ""3"": 7, ""4"": 4, ""1"": 1, ""5"": 1}",[],True,1772593599.8010526,GREEN,[]
gen_alpha_students,grief,grief,F006,True,True,21,"{""2"": 4, ""3"": 10, ""4"": 3, ""1"": 3, ""5"": 1}",[],True,1772593599.8012085,GREEN,[]
gen_alpha_students,grief,watcher,F006,True,True,21,"{""2"": 4, ""3"": 10, ""4"": 3, ""1"": 3, ""5"": 1}",[],True,1772593599.8015547,GREEN,[]
gen_alpha_students,imposter_syndrome,comparison,F006,True,True,12,"{""2"": 2, ""4"": 3, ""3"": 4, ""1"": 2, ""5"": 1}",[],True,1772593599.8022218,GREEN,[]
gen_alpha_students,imposter_syndrome,shame,F006,True,True,12,"{""2"": 2, ""4"": 3, ""3"": 4, ""1"": 2, ""5"": 1}",[],True,1772593599.8028305,GREEN,[]
gen_alpha_students,overthinking,false_alarm,F006,True,True,12,"{""2"": 2, ""4"": 3, ""3"": 4, ""1"": 2, ""5"": 1}",[],True,1772593599.803342,GREEN,[]
gen_alpha_students,overthinking,spiral,F006,True,True,12,"{""2"": 2, ""4"": 3, ""3"": 4, ""1"": 2, ""5"": 1}",[],True,1772593599.803778,GREEN,[]
gen_alpha_students,overthinking,watcher,F006,True,True,12,"{""2"": 2, ""4"": 3, ""3"": 4, ""1"": 2, ""5"": 1}",[],True,1772593599.804061,GREEN,[]
gen_alpha_students,self_worth,comparison,F006,True,True,21,"{""2"": 4, ""3"": 10, ""4"": 3, ""1"": 3, ""5"": 1}",[],True,1772593599.8046138,GREEN,[]
gen_alpha_students,self_worth,shame,F006,True,True,21,"{""2"": 4, ""3"": 10, ""4"": 3, ""1"": 3, ""5"": 1}",[],True,1772593599.8049695,GREEN,[]
gen_alpha_students,sleep_anxiety,false_alarm,F006,True,True,12,"{""2"": 2, ""4"": 3, ""3"": 4, ""1"": 2, ""5"": 1}",[],True,1772593599.8059952,GREEN,[]
gen_alpha_students,sleep_anxiety,overwhelm,F006,True,True,12,"{""2"": 2, ""4"": 3, ""3"": 4, ""1"": 2, ""5"": 1}",[],True,1772593599.8062356,GREEN,[]
gen_alpha_students,sleep_anxiety,spiral,F006,True,True,12,"{""2"": 2, ""4"": 3, ""3"": 4, ""1"": 2, ""5"": 1}",[],True,1772593599.8064127,GREEN,[]
gen_alpha_students,social_anxiety,comparison,F006,True,True,12,"{""2"": 2, ""4"": 3, ""3"": 4, ""1"": 2, ""5"": 1}",[],True,1772593599.8071404,GREEN,[]
gen_alpha_students,social_anxiety,false_alarm,F006,True,True,12,"{""2"": 2, ""4"": 3, ""3"": 4, ""1"": 2, ""5"": 1}",[],True,1772593599.8073337,GREEN,[]
gen_alpha_students,social_anxiety,shame,F006,True,True,12,"{""2"": 2, ""4"": 3, ""3"": 4, ""1"": 2, ""5"": 1}",[],True,1772593599.8075757,GREEN,[]
gen_alpha_students,somatic_healing,overwhelm,F006,True,True,12,"{""2"": 2, ""4"": 3, ""3"": 4, ""1"": 2, ""5"": 1}",[],True,1772593599.807707,GREEN,[]
gen_alpha_students,somatic_healing,watcher,F006,True,True,12,"{""2"": 2, ""4"": 3, ""3"": 4, ""1"": 2, ""5"": 1}",[],True,1772593599.8079593,GREEN,[]
gen_x_sandwich,anxiety,comparison,F006,True,True,21,"{""2"": 6, ""3"": 10, ""4"": 2, ""1"": 2, ""5"": 1}",[],True,1772593599.808166,GREEN,[]
gen_x_sandwich,anxiety,false_alarm,F006,True,True,21,"{""2"": 6, ""3"": 10, ""4"": 2, ""1"": 2, ""5"": 1}",[],True,1772593599.8083637,GREEN,[]
gen_x_sandwich,anxiety,grief,F006,True,True,21,"{""2"": 6, ""3"": 10, ""4"": 2, ""1"": 2, ""5"": 1}",[],True,1772593599.8085792,GREEN,[]
gen_x_sandwich,anxiety,overwhelm,F006,True,True,21,"{""2"": 6, ""3"": 10, ""4"": 2, ""1"": 2, ""5"": 1}",[],True,1772593599.8087578,GREEN,[]
gen_x_sandwich,anxiety,shame,F006,True,True,21,"{""2"": 6, ""3"": 10, ""4"": 2, ""1"": 2, ""5"": 1}",[],True,1772593599.8090043,GREEN,[]
gen_x_sandwich,anxiety,spiral,F006,True,True,21,"{""2"": 6, ""3"": 10, ""4"": 2, ""1"": 2, ""5"": 1}",[],True,1772593599.809188,GREEN,[]
gen_x_sandwich,anxiety,watcher,F006,True,True,21,"{""2"": 6, ""3"": 10, ""4"": 2, ""1"": 2, ""5"": 1}",[],True,1772593599.8093653,GREEN,[]
gen_x_sandwich,boundaries,comparison,F006,True,True,12,"{""2"": 2, ""4"": 3, ""3"": 4, ""1"": 2, ""5"": 1}",[],True,1772593599.8094864,GREEN,[]
gen_x_sandwich,boundaries,false_alarm,F006,True,True,12,"{""2"": 2, ""4"": 3, ""3"": 4, ""1"": 2, ""5"": 1}",[],True,1772593599.8095894,GREEN,[]
gen_x_sandwich,boundaries,shame,F006,True,True,12,"{""2"": 2, ""4"": 3, ""3"": 4, ""1"": 2, ""5"": 1}",[],True,1772593599.8101156,GREEN,[]
gen_x_sandwich,burnout,grief,F006,True,True,12,"{""2"": 2, ""4"": 3, ""3"": 4, ""1"": 2, ""5"": 1}",[],True,1772593599.8104055,GREEN,[]
gen_x_sandwich,burnout,overwhelm,F006,True,True,12,"{""2"": 2, ""4"": 3, ""3"": 4, ""1"": 2, ""5"": 1}",[],True,1772593599.8110056,GREEN,[]
gen_x_sandwich,burnout,watcher,F006,True,True,12,"{""2"": 2, ""4"": 3, ""3"": 4, ""1"": 2, ""5"": 1}",[],True,1772593599.8119159,GREEN,[]
gen_x_sandwich,compassion_fatigue,grief,F006,True,True,12,"{""2"": 2, ""4"": 3, ""3"": 4, ""1"": 2, ""5"": 1}",[],True,1772593599.8124478,GREEN,[]
gen_x_sandwich,compassion_fatigue,overwhelm,F006,True,True,12,"{""2"": 2, ""4"": 3, ""3"": 4, ""1"": 2, ""5"": 1}",[],True,1772593599.8130376,GREEN,[]
gen_x_sandwich,compassion_fatigue,watcher,F006,True,True,12,"{""2"": 2, ""4"": 3, ""3"": 4, ""1"": 2, ""5"": 1}",[],True,1772593599.8141737,GREEN,[]
gen_x_sandwich,courage,false_alarm,F006,True,True,21,"{""2"": 4, ""3"": 10, ""4"": 3, ""1"": 3, ""5"": 1}",[],True,1772593599.8149917,GREEN,[]
gen_x_sandwich,courage,shame,F006,True,True,21,"{""2"": 4, ""3"": 10, ""4"": 3, ""1"": 3, ""5"": 1}",[],True,1772593599.8158178,GREEN,[]
gen_x_sandwich,courage,spiral,F006,True,True,21,"{""2"": 4, ""3"": 10, ""4"": 3, ""1"": 3, ""5"": 1}",[],True,1772593599.8163116,GREEN,[]
gen_x_sandwich,depression,grief,F006,True,True,12,"{""2"": 2, ""4"": 3, ""3"": 4, ""1"": 2, ""5"": 1}",[],True,1772593599.8167179,GREEN,[]
gen_x_sandwich,depression,overwhelm,F006,True,True,12,"{""2"": 2, ""4"": 3, ""3"": 4, ""1"": 2, ""5"": 1}",[],True,1772593599.8171191,GREEN,[]
gen_x_sandwich,depression,watcher,F006,True,True,12,"{""2"": 2, ""4"": 3, ""3"": 4, ""1"": 2, ""5"": 1}",[],True,1772593599.8173752,GREEN,[]
gen_x_sandwich,financial_anxiety,overwhelm,F006,True,True,12,"{""2"": 2, ""4"": 3, ""3"": 4, ""1"": 2, ""5"": 1}",[],True,1772593599.8177483,GREEN,[]
gen_x_sandwich,financial_anxiety,shame,F006,True,True,12,"{""2"": 2, ""4"": 3, ""3"": 4, ""1"": 2, ""5"": 1}",[],True,1772593599.8179204,GREEN,[]
gen_x_sandwich,financial_anxiety,spiral,F006,True,True,12,"{""2"": 2, ""4"": 3, ""3"": 4, ""1"": 2, ""5"": 1}",[],True,1772593599.8180475,GREEN,[]
gen_x_sandwich,financial_stress,overwhelm,F006,True,True,21,"{""2"": 4, ""3"": 10, ""4"": 3, ""1"": 3, ""5"": 1}",[],True,1772593599.8182158,GREEN,[]
gen_x_sandwich,financial_stress,shame,F006,True,True,21,"{""2"": 4, ""3"": 10, ""4"": 3, ""1"": 3, ""5"": 1}",[],True,1772593599.8185413,GREEN,[]
gen_x_sandwich,financial_stress,spiral,F006,True,True,21,"{""2"": 4, ""3"": 10, ""4"": 3, ""1"": 3, ""5"": 1}",[],True,1772593599.8187294,GREEN,[]
gen_x_sandwich,grief,grief,F006,True,True,12,"{""2"": 2, ""4"": 3, ""3"": 4, ""1"": 2, ""5"": 1}",[],True,1772593599.8190684,GREEN,[]
gen_x_sandwich,grief,watcher,F006,True,True,12,"{""2"": 2, ""4"": 3, ""3"": 4, ""1"": 2, ""5"": 1}",[],True,1772593599.8193262,GREEN,[]
gen_x_sandwich,imposter_syndrome,comparison,F006,True,True,12,"{""2"": 2, ""4"": 3, ""3"": 4, ""1"": 2, ""5"": 1}",[],True,1772593599.8198147,GREEN,[]
gen_x_sandwich,imposter_syndrome,shame,F006,True,True,12,"{""2"": 2, ""4"": 3, ""3"": 4, ""1"": 2, ""5"": 1}",[],True,1772593599.8203585,GREEN,[]
gen_x_sandwich,overthinking,false_alarm,F006,True,True,12,"{""2"": 2, ""4"": 3, ""3"": 4, ""1"": 2, ""5"": 1}",[],True,1772593599.8207598,GREEN,[]
gen_x_sandwich,overthinking,spiral,F006,True,True,12,"{""2"": 2, ""4"": 3, ""3"": 4, ""1"": 2, ""5"": 1}",[],True,1772593599.8211482,GREEN,[]
gen_x_sandwich,overthinking,watcher,F006,True,True,12,"{""2"": 2, ""4"": 3, ""3"": 4, ""1"": 2, ""5"": 1}",[],True,1772593599.821307,GREEN,[]
gen_x_sandwich,self_worth,comparison,F006,True,True,12,"{""2"": 2, ""4"": 3, ""3"": 4, ""1"": 2, ""5"": 1}",[],True,1772593599.8215501,GREEN,[]
gen_x_sandwich,self_worth,shame,F006,True,True,12,"{""2"": 2, ""4"": 3, ""3"": 4, ""1"": 2, ""5"": 1}",[],True,1772593599.821775,GREEN,[]
gen_x_sandwich,sleep_anxiety,false_alarm,F006,True,True,12,"{""2"": 2, ""4"": 3, ""3"": 4, ""1"": 2, ""5"": 1}",[],True,1772593599.8221889,GREEN,[]
gen_x_sandwich,sleep_anxiety,overwhelm,F006,True,True,12,"{""2"": 2, ""4"": 3, ""3"": 4, ""1"": 2, ""5"": 1}",[],True,1772593599.8225312,GREEN,[]
gen_x_sandwich,sleep_anxiety,spiral,F006,True,True,12,"{""2"": 2, ""4"": 3, ""3"": 4, ""1"": 2, ""5"": 1}",[],True,1772593599.8227575,GREEN,[]
gen_x_sandwich,social_anxiety,comparison,F006,True,True,12,"{""2"": 2, ""4"": 3, ""3"": 4, ""1"": 2, ""5"": 1}",[],True,1772593599.8228881,GREEN,[]
gen_x_sandwich,social_anxiety,false_alarm,F006,True,True,12,"{""2"": 2, ""4"": 3, ""3"": 4, ""1"": 2, ""5"": 1}",[],True,1772593599.823156,GREEN,[]
gen_x_sandwich,social_anxiety,shame,F006,True,True,12,"{""2"": 2, ""4"": 3, ""3"": 4, ""1"": 2, ""5"": 1}",[],True,1772593599.8235545,GREEN,[]
gen_x_sandwich,somatic_healing,overwhelm,F006,True,True,12,"{""2"": 2, ""4"": 3, ""3"": 4, ""1"": 2, ""5"": 1}",[],True,1772593599.8240345,GREEN,[]
gen_x_sandwich,somatic_healing,watcher,F006,True,True,12,"{""2"": 2, ""4"": 3, ""3"": 4, ""1"": 2, ""5"": 1}",[],True,1772593599.8243413,GREEN,[]
gen_z_professionals,anxiety,comparison,F006,True,True,22,"{""2"": 7, ""3"": 10, ""4"": 3, ""1"": 1, ""5"": 1}",[],True,1772593599.8248427,GREEN,[]
gen_z_professionals,anxiety,false_alarm,F006,True,True,22,"{""2"": 7, ""3"": 10, ""4"": 3, ""1"": 1, ""5"": 1}",[],True,1772593599.8253713,GREEN,[]
gen_z_professionals,anxiety,grief,F006,True,True,22,"{""2"": 7, ""3"": 10, ""4"": 3, ""1"": 1, ""5"": 1}",[],True,1772593599.825891,GREEN,[]
gen_z_professionals,anxiety,overwhelm,F006,True,True,18,"{""2"": 5, ""3"": 7, ""4"": 4, ""1"": 1, ""5"": 1}",[],True,1772593599.8261783,GREEN,[]
gen_z_professionals,anxiety,shame,F006,True,True,22,"{""2"": 7, ""3"": 10, ""4"": 3, ""1"": 1, ""5"": 1}",[],True,1772593599.8264282,GREEN,[]
gen_z_professionals,anxiety,spiral,F006,True,True,20,"{""2"": 7, ""3"": 10, ""4"": 3}",[],True,1772511045.0382364,GREEN,[]
gen_z_professionals,anxiety,watcher,F006,True,True,22,"{""2"": 7, ""3"": 10, ""4"": 3, ""1"": 1, ""5"": 1}",[],True,1772593599.8267698,GREEN,[]
gen_z_professionals,boundaries,comparison,F006,True,True,21,"{""2"": 4, ""3"": 10, ""4"": 3, ""1"": 3, ""5"": 1}",[],True,1772593599.8270993,GREEN,[]
gen_z_professionals,boundaries,false_alarm,F006,True,True,21,"{""2"": 4, ""3"": 10, ""4"": 3, ""1"": 3, ""5"": 1}",[],True,1772593599.8275309,GREEN,[]
gen_z_professionals,boundaries,shame,F006,True,True,21,"{""2"": 4, ""3"": 10, ""4"": 3, ""1"": 3, ""5"": 1}",[],True,1772593599.827921,GREEN,[]
gen_z_professionals,burnout,grief,F006,True,True,12,"{""2"": 2, ""4"": 3, ""3"": 4, ""1"": 2, ""5"": 1}",[],True,1772593599.828356,GREEN,[]
gen_z_professionals,burnout,overwhelm,F006,True,True,12,"{""2"": 2, ""4"": 3, ""3"": 4, ""1"": 2, ""5"": 1}",[],True,1772593599.828614,GREEN,[]
gen_z_professionals,burnout,watcher,F006,True,True,12,"{""2"": 2, ""4"": 3, ""3"": 4, ""1"": 2, ""5"": 1}",[],True,1772593599.828876,GREEN,[]
gen_z_professionals,compassion_fatigue,grief,F006,True,True,21,"{""2"": 4, ""3"": 10, ""4"": 3, ""1"": 3, ""5"": 1}",[],True,1772593599.829626,GREEN,[]
gen_z_professionals,compassion_fatigue,overwhelm,F006,True,True,21,"{""2"": 4, ""3"": 10, ""4"": 3, ""1"": 3, ""5"": 1}",[],True,1772593599.829935,GREEN,[]
gen_z_professionals,compassion_fatigue,watcher,F006,True,True,21,"{""2"": 4, ""3"": 10, ""4"": 3, ""1"": 3, ""5"": 1}",[],True,1772593599.8301744,GREEN,[]
gen_z_professionals,courage,false_alarm,F006,True,True,22,"{""2"": 7, ""3"": 10, ""4"": 3, ""1"": 1, ""5"": 1}",[],True,1772593599.8304045,GREEN,[]
gen_z_professionals,courage,shame,F006,True,True,22,"{""2"": 7, ""3"": 10, ""4"": 3, ""1"": 1, ""5"": 1}",[],True,1772593599.8307438,GREEN,[]
gen_z_professionals,courage,spiral,F006,True,True,22,"{""2"": 7, ""3"": 10, ""4"": 3, ""1"": 1, ""5"": 1}",[],True,1772593599.8309865,GREEN,[]
gen_z_professionals,depression,grief,F006,True,True,21,"{""2"": 4, ""3"": 10, ""4"": 3, ""1"": 3, ""5"": 1}",[],True,1772593599.8316474,GREEN,[]
gen_z_professionals,depression,overwhelm,F006,True,True,21,"{""2"": 4, ""3"": 10, ""4"": 3, ""1"": 3, ""5"": 1}",[],True,1772593599.8320854,GREEN,[]
gen_z_professionals,depression,watcher,F006,True,True,21,"{""2"": 4, ""3"": 10, ""4"": 3, ""1"": 3, ""5"": 1}",[],True,1772593599.8324406,GREEN,[]
gen_z_professionals,financial_anxiety,overwhelm,F006,True,True,12,"{""2"": 2, ""4"": 3, ""3"": 4, ""1"": 2, ""5"": 1}",[],True,1772593599.8325927,GREEN,[]
gen_z_professionals,financial_anxiety,shame,F006,True,True,12,"{""2"": 2, ""4"": 3, ""3"": 4, ""1"": 2, ""5"": 1}",[],True,1772593599.8327055,GREEN,[]
gen_z_professionals,financial_anxiety,spiral,F006,True,True,12,"{""2"": 2, ""4"": 3, ""3"": 4, ""1"": 2, ""5"": 1}",[],True,1772593599.8328187,GREEN,[]
gen_z_professionals,financial_stress,overwhelm,F006,True,True,18,"{""2"": 5, ""3"": 7, ""4"": 4, ""1"": 1, ""5"": 1}",[],True,1772593599.8329797,GREEN,[]
gen_z_professionals,financial_stress,shame,F006,True,True,18,"{""2"": 5, ""3"": 7, ""4"": 4, ""1"": 1, ""5"": 1}",[],True,1772593599.8331418,GREEN,[]
gen_z_professionals,financial_stress,spiral,F006,True,True,18,"{""2"": 5, ""3"": 7, ""4"": 4, ""1"": 1, ""5"": 1}",[],True,1772593599.8333056,GREEN,[]
gen_z_professionals,grief,grief,F006,True,True,21,"{""2"": 4, ""3"": 10, ""4"": 3, ""1"": 3, ""5"": 1}",[],True,1772593599.833728,GREEN,[]
gen_z_professionals,grief,watcher,F006,True,True,21,"{""2"": 4, ""3"": 10, ""4"": 3, ""1"": 3, ""5"": 1}",[],True,1772593599.8340025,GREEN,[]
gen_z_professionals,imposter_syndrome,comparison,F006,True,True,12,"{""2"": 2, ""4"": 3, ""3"": 4, ""1"": 2, ""5"": 1}",[],True,1772593599.834675,GREEN,[]
gen_z_professionals,imposter_syndrome,shame,F006,True,True,12,"{""2"": 2, ""4"": 3, ""3"": 4, ""1"": 2, ""5"": 1}",[],True,1772593599.8347888,GREEN,[]
gen_z_professionals,overthinking,false_alarm,F006,True,True,12,"{""2"": 2, ""4"": 3, ""3"": 4, ""1"": 2, ""5"": 1}",[],True,1772593599.8349142,GREEN,[]
gen_z_professionals,overthinking,spiral,F006,True,True,20,"{""2"": 4, ""3"": 9, ""5"": 2, ""4"": 2, ""1"": 3}",[],True,1772498400.698737,GREEN,[]
gen_z_professionals,overthinking,watcher,F006,True,True,12,"{""2"": 2, ""4"": 3, ""3"": 4, ""1"": 2, ""5"": 1}",[],True,1772593599.8351517,GREEN,[]
gen_z_professionals,self_worth,comparison,F006,True,True,21,"{""2"": 4, ""3"": 10, ""4"": 3, ""1"": 3, ""5"": 1}",[],True,1772593599.8358653,GREEN,[]
gen_z_professionals,self_worth,shame,F006,True,True,21,"{""2"": 4, ""3"": 10, ""4"": 3, ""1"": 3, ""5"": 1}",[],True,1772593599.8360434,GREEN,[]
gen_z_professionals,sleep_anxiety,false_alarm,F006,True,True,12,"{""2"": 2, ""4"": 3, ""3"": 4, ""1"": 2, ""5"": 1}",[],True,1772593599.8365889,GREEN,[]
gen_z_professionals,sleep_anxiety,overwhelm,F006,True,True,12,"{""2"": 2, ""4"": 3, ""3"": 4, ""1"": 2, ""5"": 1}",[],True,1772593599.83708,GREEN,[]
gen_z_professionals,sleep_anxiety,spiral,F006,True,True,12,"{""2"": 2, ""4"": 3, ""3"": 4, ""1"": 2, ""5"": 1}",[],True,1772593599.837436,GREEN,[]
gen_z_professionals,social_anxiety,comparison,F006,True,True,12,"{""2"": 2, ""4"": 3, ""3"": 4, ""1"": 2, ""5"": 1}",[],True,1772593599.8376987,GREEN,[]
gen_z_professionals,social_anxiety,false_alarm,F006,True,True,12,"{""2"": 2, ""4"": 3, ""3"": 4, ""1"": 2, ""5"": 1}",[],True,1772593599.838058,GREEN,[]
gen_z_professionals,social_anxiety,shame,F006,True,True,12,"{""2"": 2, ""4"": 3, ""3"": 4, ""1"": 2, ""5"": 1}",[],True,1772593599.8384516,GREEN,[]
gen_z_professionals,somatic_healing,overwhelm,F006,True,True,12,"{""2"": 2, ""4"": 3, ""3"": 4, ""1"": 2, ""5"": 1}",[],True,1772593599.8389096,GREEN,[]
gen_z_professionals,somatic_healing,watcher,F006,True,True,12,"{""2"": 2, ""4"": 3, ""3"": 4, ""1"": 2, ""5"": 1}",[],True,1772593599.8393738,GREEN,[]
healthcare_rns,anxiety,comparison,F006,True,True,22,"{""2"": 7, ""3"": 10, ""4"": 3, ""1"": 1, ""5"": 1}",[],True,1772593599.8399086,GREEN,[]
healthcare_rns,anxiety,false_alarm,F006,True,True,22,"{""2"": 7, ""3"": 10, ""4"": 3, ""1"": 1, ""5"": 1}",[],True,1772593599.840192,GREEN,[]
healthcare_rns,anxiety,grief,F006,True,True,22,"{""2"": 7, ""3"": 10, ""4"": 3, ""1"": 1, ""5"": 1}",[],True,1772593599.840533,GREEN,[]
healthcare_rns,anxiety,overwhelm,F006,True,True,22,"{""2"": 7, ""3"": 10, ""4"": 3, ""1"": 1, ""5"": 1}",[],True,1772593599.8409941,GREEN,[]
healthcare_rns,anxiety,shame,F006,True,True,22,"{""2"": 7, ""3"": 10, ""4"": 3, ""1"": 1, ""5"": 1}",[],True,1772593599.841355,GREEN,[]
healthcare_rns,anxiety,spiral,F006,True,True,22,"{""2"": 7, ""3"": 10, ""4"": 3, ""1"": 1, ""5"": 1}",[],True,1772593599.8419268,GREEN,[]
healthcare_rns,anxiety,watcher,F006,True,True,22,"{""2"": 7, ""3"": 10, ""4"": 3, ""1"": 1, ""5"": 1}",[],True,1772593599.842506,GREEN,[]
healthcare_rns,boundaries,comparison,F006,True,True,21,"{""2"": 4, ""3"": 10, ""4"": 3, ""1"": 3, ""5"": 1}",[],True,1772593599.8429844,GREEN,[]
healthcare_rns,boundaries,false_alarm,F006,True,True,21,"{""2"": 4, ""3"": 10, ""4"": 3, ""1"": 3, ""5"": 1}",[],True,1772593599.8431478,GREEN,[]
healthcare_rns,boundaries,shame,F006,True,True,21,"{""2"": 4, ""3"": 10, ""4"": 3, ""1"": 3, ""5"": 1}",[],True,1772593599.8432968,GREEN,[]
healthcare_rns,burnout,grief,F006,True,True,12,"{""2"": 2, ""5"": 1, ""1"": 1, ""3"": 7, ""4"": 1}",[],True,1772593599.8434076,GREEN,[]
healthcare_rns,burnout,overwhelm,F006,True,True,12,"{""2"": 2, ""5"": 1, ""1"": 1, ""3"": 7, ""4"": 1}",[],True,1772593599.8435078,GREEN,[]
healthcare_rns,burnout,watcher,F006,True,True,12,"{""2"": 2, ""5"": 1, ""1"": 1, ""3"": 7, ""4"": 1}",[],True,1772593599.8436027,GREEN,[]
healthcare_rns,compassion_fatigue,grief,F006,True,True,21,"{""2"": 4, ""3"": 10, ""4"": 3, ""1"": 3, ""5"": 1}",[],True,1772593599.8437297,GREEN,[]
healthcare_rns,compassion_fatigue,overwhelm,F006,True,True,21,"{""2"": 4, ""3"": 10, ""4"": 3, ""1"": 3, ""5"": 1}",[],True,1772593599.8438516,GREEN,[]
healthcare_rns,compassion_fatigue,watcher,F006,True,True,21,"{""2"": 4, ""3"": 10, ""4"": 3, ""1"": 3, ""5"": 1}",[],True,1772593599.8440259,GREEN,[]
healthcare_rns,courage,false_alarm,F006,True,True,22,"{""2"": 7, ""3"": 10, ""4"": 3, ""1"": 1, ""5"": 1}",[],True,1772593599.8443506,GREEN,[]
healthcare_rns,courage,shame,F006,True,True,22,"{""2"": 7, ""3"": 10, ""4"": 3, ""1"": 1, ""5"": 1}",[],True,1772593599.844821,GREEN,[]
healthcare_rns,courage,spiral,F006,True,True,22,"{""2"": 7, ""3"": 10, ""4"": 3, ""1"": 1, ""5"": 1}",[],True,1772593599.8451207,GREEN,[]
healthcare_rns,depression,grief,F006,True,True,21,"{""2"": 4, ""3"": 10, ""4"": 3, ""1"": 3, ""5"": 1}",[],True,1772593599.845381,GREEN,[]
healthcare_rns,depression,overwhelm,F006,True,True,21,"{""2"": 4, ""3"": 10, ""4"": 3, ""1"": 3, ""5"": 1}",[],True,1772593599.845684,GREEN,[]
healthcare_rns,depression,watcher,F006,True,True,21,"{""2"": 4, ""3"": 10, ""4"": 3, ""1"": 3, ""5"": 1}",[],True,1772593599.8459911,GREEN,[]
healthcare_rns,financial_anxiety,overwhelm,F006,True,True,12,"{""2"": 2, ""5"": 1, ""1"": 1, ""3"": 7, ""4"": 1}",[],True,1772593599.8465948,GREEN,[]
healthcare_rns,financial_anxiety,shame,F006,True,True,12,"{""2"": 2, ""5"": 1, ""1"": 1, ""3"": 7, ""4"": 1}",[],True,1772593599.8467495,GREEN,[]
healthcare_rns,financial_anxiety,spiral,F006,True,True,12,"{""2"": 2, ""5"": 1, ""1"": 1, ""3"": 7, ""4"": 1}",[],True,1772593599.8469312,GREEN,[]
healthcare_rns,financial_stress,overwhelm,F006,True,True,23,"{""3"": 15, ""4"": 5, ""1"": 1, ""2"": 1, ""5"": 1}",[],True,1772593599.8472395,GREEN,[]
healthcare_rns,financial_stress,shame,F006,True,True,21,"{""1"": 5, ""2"": 5, ""3"": 5, ""4"": 5, ""5"": 1}",[],True,1772593599.8476133,GREEN,[]
healthcare_rns,financial_stress,spiral,F006,True,True,22,"{""2"": 10, ""3"": 5, ""4"": 5, ""1"": 1, ""5"": 1}",[],True,1772593599.8479028,GREEN,[]
healthcare_rns,grief,grief,F006,True,True,21,"{""2"": 4, ""3"": 10, ""4"": 3, ""1"": 3, ""5"": 1}",[],True,1772593599.8481138,GREEN,[]
healthcare_rns,grief,watcher,F006,True,True,21,"{""2"": 4, ""3"": 10, ""4"": 3, ""1"": 3, ""5"": 1}",[],True,1772593599.8482957,GREEN,[]
healthcare_rns,imposter_syndrome,comparison,F006,True,True,12,"{""2"": 2, ""5"": 1, ""1"": 1, ""3"": 7, ""4"": 1}",[],True,1772593599.8484938,GREEN,[]
healthcare_rns,imposter_syndrome,shame,F006,True,True,12,"{""2"": 2, ""5"": 1, ""1"": 1, ""3"": 7, ""4"": 1}",[],True,1772593599.8486166,GREEN,[]
healthcare_rns,overthinking,false_alarm,F006,True,True,12,"{""2"": 2, ""5"": 1, ""1"": 1, ""3"": 7, ""4"": 1}",[],True,1772593599.8487923,GREEN,[]
healthcare_rns,overthinking,spiral,F006,True,True,12,"{""2"": 2, ""5"": 1, ""1"": 1, ""3"": 7, ""4"": 1}",[],True,1772593599.849014,GREEN,[]
healthcare_rns,overthinking,watcher,F006,True,True,12,"{""2"": 2, ""5"": 1, ""1"": 1, ""3"": 7, ""4"": 1}",[],True,1772593599.8491163,GREEN,[]
healthcare_rns,self_worth,comparison,F006,True,True,21,"{""2"": 4, ""3"": 10, ""4"": 3, ""1"": 3, ""5"": 1}",[],True,1772593599.849299,GREEN,[]
healthcare_rns,self_worth,shame,F006,True,True,21,"{""2"": 4, ""3"": 10, ""4"": 3, ""1"": 3, ""5"": 1}",[],True,1772593599.849426,GREEN,[]
healthcare_rns,sleep_anxiety,false_alarm,F006,True,True,12,"{""2"": 2, ""5"": 1, ""1"": 1, ""3"": 7, ""4"": 1}",[],True,1772593599.8495607,GREEN,[]
healthcare_rns,sleep_anxiety,overwhelm,F006,True,True,12,"{""2"": 2, ""5"": 1, ""1"": 1, ""3"": 7, ""4"": 1}",[],True,1772593599.8499045,GREEN,[]
