persona,topic,engine,format_id,binding_exists,arc_exists,story_count,band_counts,required_bands_missing,min_depth_satisfied,last_story_update,risk,deficit_codes
nyc_executives,courage,shame,F006,True,False,20,"{""1"": 2, ""2"": 5, ""3"": 6, ""4"": 6, ""5"": 1}",[],True,1771893551.788037,BLOCKER,"[""NO_ARC""]"
nyc_executives,courage,spiral,F006,True,False,20,"{""1"": 2, ""2"": 5, ""3"": 6, ""4"": 6, ""5"": 1}",[],True,1771893551.7894106,BLOCKER,"[""NO_ARC""]"
nyc_executives,depression,grief,F006,True,False,20,"{""1"": 2, ""2"": 5, ""3"": 6, ""4"": 6, ""5"": 1}",[],True,1771893551.790962,BLOCKER,"[""NO_ARC""]"
nyc_executives,depression,overwhelm,F006,True,False,25,"{""2"": 4, ""3"": 14, ""4"": 7}",[],True,1771893551.7932405,BLOCKER,"[""NO_ARC""]"
nyc_executives,depression,watcher,F006,True,False,20,"{""2"": 7, ""3"": 10, ""4"": 3}",[],True,1771875462.856071,BLOCKER,"[""NO_ARC""]"
nyc_executives,financial_anxiety,overwhelm,F006,True,False,0,{},[],False,,BLOCKER,"[""NO_ARC"", ""NO_STORY_POOL""]"
nyc_executives,financial_anxiety,shame,F006,True,False,0,{},[],False,,BLOCKER,"[""NO_ARC"", ""NO_STORY_POOL""]"
nyc_executives,financial_anxiety,spiral,F006,True,False,0,{},[],False,,BLOCKER,"[""NO_ARC"", ""NO_STORY_POOL""]"
nyc_executives,financial_stress,overwhelm,F006,True,False,25,"{""2"": 3, ""3"": 14, ""4"": 8}",[],True,1771893551.7953007,BLOCKER,"[""NO_ARC""]"
nyc_executives,financial_stress,shame,F006,True,False,25,"{""2"": 3, ""3"": 14, ""4"": 8}",[],True,1771893551.797271,BLOCKER,"[""NO_ARC""]"
nyc_executives,financial_stress,spiral,F006,True,False,25,"{""2"": 3, ""3"": 14, ""4"": 8}",[],True,1771893551.7990108,BLOCKER,"[""NO_ARC""]"
nyc_executives,grief,grief,F006,True,False,25,"{""1"": 5, ""2"": 5, ""3"": 5, ""4"": 5, ""5"": 5}",[],True,1771893551.800594,BLOCKER,"[""NO_ARC""]"
nyc_executives,grief,watcher,F006,True,False,25,"{""1"": 5, ""2"": 5, ""3"": 5, ""4"": 5, ""5"": 5}",[],True,1771893551.8021162,BLOCKER,"[""NO_ARC""]"
nyc_executives,imposter_syndrome,comparison,F006,True,False,0,{},[],False,,BLOCKER,"[""NO_ARC"", ""NO_STORY_POOL""]"
nyc_executives,imposter_syndrome,shame,F006,True,False,0,{},[],False,,BLOCKER,"[""NO_ARC"", ""NO_STORY_POOL""]"
nyc_executives,overthinking,false_alarm,F006,True,False,0,{},[],False,,BLOCKER,"[""NO_ARC"", ""NO_STORY_POOL""]"
nyc_executives,overthinking,spiral,F006,True,False,0,{},[],False,,BLOCKER,"[""NO_ARC"", ""NO_STORY_POOL""]"
nyc_executives,overthinking,watcher,F006,True,False,0,{},[],False,,BLOCKER,"[""NO_ARC"", ""NO_STORY_POOL""]"
nyc_executives,self_worth,comparison,F006,True,False,25,"{""1"": 5, ""2"": 5, ""3"": 5, ""4"": 5, ""5"": 5}",[],True,1771893551.8058376,BLOCKER,"[""NO_ARC""]"
nyc_executives,self_worth,shame,F006,True,True,20,"{""1"": 5, ""2"": 5, ""4"": 3, ""5"": 2, ""3"": 5}",[],True,1771915694.4885545,GREEN,[]
nyc_executives,sleep_anxiety,false_alarm,F006,True,False,0,{},[],False,,BLOCKER,"[""NO_ARC"", ""NO_STORY_POOL""]"
nyc_executives,sleep_anxiety,overwhelm,F006,True,False,0,{},[],False,,BLOCKER,"[""NO_ARC"", ""NO_STORY_POOL""]"
nyc_executives,sleep_anxiety,spiral,F006,True,False,0,{},[],False,,BLOCKER,"[""NO_ARC"", ""NO_STORY_POOL""]"
nyc_executives,social_anxiety,comparison,F006,True,False,0,{},[],False,,BLOCKER,"[""NO_ARC"", ""NO_STORY_POOL""]"
nyc_executives,social_anxiety,false_alarm,F006,True,False,0,{},[],False,,BLOCKER,"[""NO_ARC"", ""NO_STORY_POOL""]"
nyc_executives,social_anxiety,shame,F006,True,False,0,{},[],False,,BLOCKER,"[""NO_ARC"", ""NO_STORY_POOL""]"
nyc_executives,somatic_healing,overwhelm,F006,True,False,0,{},[],False,,BLOCKER,"[""NO_ARC"", ""NO_STORY_POOL""]"
nyc_executives,somatic_healing,watcher,F006,True,False,0,{},[],False,,BLOCKER,"[""NO_ARC"", ""NO_STORY_POOL""]"
