brand_id|locale|script_family|cadence|episode_count_planned|narrator|localization_mode|format_spec_ref|readiness_state|notes
confidence_core_romance|en_US|narrative_arc|weekly|60|pending_narrator_assignment|native|config/podcast/podcast_format.yaml#podcast_episode|planned|anchor_topic=imposter_syndrome
confidence_core_romance|en_US|brand_story|per_series_launch|6|pending_narrator_assignment|native|config/podcast/podcast_format.yaml#podcast_trailer|planned|anchor_topic=imposter_syndrome
confidence_core_romance|en_US|exercise_walkthrough|daily_weekdays|260|pending_narrator_assignment|native|config/podcast/podcast_format.yaml#podcast_short|planned|anchor_topic=imposter_syndrome
confidence_core_romance|ja_JP|narrative_arc|weekly|32|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_episode|planned|Pearl_Localization:config/localization/quality_contracts/ja-JP/full_chapter_atoms;PIVOT+TAKEAWAY+THREAD+PERMISSION slots;anchor_topic=imposter_syndrome
confidence_core_romance|ja_JP|brand_story|per_series_launch|4|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_trailer|planned|Pearl_Localization:config/localization/quality_contracts/ja-JP/series_intro+arc_preview;marketing_copy;anchor_topic=imposter_syndrome
confidence_core_romance|ja_JP|exercise_walkthrough|daily_weekdays|260|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_short|planned|Pearl_Localization:config/localization/quality_contracts/ja-JP/EXERCISE_atom;guided_practice_pacing_cues;anchor_topic=imposter_syndrome
confidence_core_romance|ko_KR|narrative_arc|weekly|40|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_episode|planned|Pearl_Localization:config/localization/quality_contracts/ko-KR/full_chapter_atoms;PIVOT+TAKEAWAY+THREAD+PERMISSION slots;podbbang_distribution_required;anchor_topic=imposter_syndrome
confidence_core_romance|ko_KR|brand_story|per_series_launch|4|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_trailer|planned|Pearl_Localization:config/localization/quality_contracts/ko-KR/series_intro+arc_preview;marketing_copy;anchor_topic=imposter_syndrome
confidence_core_romance|ko_KR|exercise_walkthrough|daily_weekdays|260|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_short|planned|Pearl_Localization:config/localization/quality_contracts/ko-KR/EXERCISE_atom;guided_practice_pacing_cues;anchor_topic=imposter_syndrome
confidence_core_romance|zh_CN|narrative_arc|weekly|48|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_episode|planned|Pearl_Localization:config/localization/quality_contracts/zh-CN/full_chapter_atoms;PIVOT+TAKEAWAY+THREAD+PERMISSION slots;ximalaya_direct_upload_not_rss;anchor_topic=imposter_syndrome
confidence_core_romance|zh_CN|brand_story|per_series_launch|4|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_trailer|planned|Pearl_Localization:config/localization/quality_contracts/zh-CN/series_intro+arc_preview;marketing_copy;anchor_topic=imposter_syndrome
confidence_core_romance|zh_TW|narrative_arc|weekly|30|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_episode|planned|Pearl_Localization:config/localization/quality_contracts/zh-TW/full_chapter_atoms;PIVOT+TAKEAWAY+THREAD+PERMISSION slots;anchor_topic=imposter_syndrome
confidence_core_romance|zh_TW|brand_story|per_series_launch|3|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_trailer|planned|Pearl_Localization:config/localization/quality_contracts/zh-TW/series_intro+arc_preview;marketing_copy;anchor_topic=imposter_syndrome
creative_unfold_social|en_US|narrative_arc|weekly|60|pending_narrator_assignment|native|config/podcast/podcast_format.yaml#podcast_episode|planned|anchor_topic=social_anxiety
creative_unfold_social|en_US|brand_story|per_series_launch|6|pending_narrator_assignment|native|config/podcast/podcast_format.yaml#podcast_trailer|planned|anchor_topic=social_anxiety
creative_unfold_social|en_US|exercise_walkthrough|daily_weekdays|260|pending_narrator_assignment|native|config/podcast/podcast_format.yaml#podcast_short|planned|anchor_topic=social_anxiety
creative_unfold_social|ja_JP|narrative_arc|weekly|32|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_episode|planned|Pearl_Localization:config/localization/quality_contracts/ja-JP/full_chapter_atoms;PIVOT+TAKEAWAY+THREAD+PERMISSION slots;anchor_topic=social_anxiety
creative_unfold_social|ja_JP|brand_story|per_series_launch|4|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_trailer|planned|Pearl_Localization:config/localization/quality_contracts/ja-JP/series_intro+arc_preview;marketing_copy;anchor_topic=social_anxiety
creative_unfold_social|ja_JP|exercise_walkthrough|daily_weekdays|260|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_short|planned|Pearl_Localization:config/localization/quality_contracts/ja-JP/EXERCISE_atom;guided_practice_pacing_cues;anchor_topic=social_anxiety
creative_unfold_social|ko_KR|narrative_arc|weekly|40|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_episode|planned|Pearl_Localization:config/localization/quality_contracts/ko-KR/full_chapter_atoms;PIVOT+TAKEAWAY+THREAD+PERMISSION slots;podbbang_distribution_required;anchor_topic=social_anxiety
creative_unfold_social|ko_KR|brand_story|per_series_launch|4|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_trailer|planned|Pearl_Localization:config/localization/quality_contracts/ko-KR/series_intro+arc_preview;marketing_copy;anchor_topic=social_anxiety
creative_unfold_social|ko_KR|exercise_walkthrough|daily_weekdays|260|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_short|planned|Pearl_Localization:config/localization/quality_contracts/ko-KR/EXERCISE_atom;guided_practice_pacing_cues;anchor_topic=social_anxiety
creative_unfold_social|zh_CN|narrative_arc|weekly|48|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_episode|planned|Pearl_Localization:config/localization/quality_contracts/zh-CN/full_chapter_atoms;PIVOT+TAKEAWAY+THREAD+PERMISSION slots;ximalaya_direct_upload_not_rss;anchor_topic=social_anxiety
creative_unfold_social|zh_CN|brand_story|per_series_launch|4|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_trailer|planned|Pearl_Localization:config/localization/quality_contracts/zh-CN/series_intro+arc_preview;marketing_copy;anchor_topic=social_anxiety
creative_unfold_social|zh_TW|narrative_arc|weekly|30|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_episode|planned|Pearl_Localization:config/localization/quality_contracts/zh-TW/full_chapter_atoms;PIVOT+TAKEAWAY+THREAD+PERMISSION slots;anchor_topic=social_anxiety
creative_unfold_social|zh_TW|brand_story|per_series_launch|3|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_trailer|planned|Pearl_Localization:config/localization/quality_contracts/zh-TW/series_intro+arc_preview;marketing_copy;anchor_topic=social_anxiety
devotion_path_shonen|en_US|narrative_arc|weekly|60|pending_narrator_assignment|native|config/podcast/podcast_format.yaml#podcast_episode|planned|anchor_topic=courage
devotion_path_shonen|en_US|brand_story|per_series_launch|6|pending_narrator_assignment|native|config/podcast/podcast_format.yaml#podcast_trailer|planned|anchor_topic=courage
devotion_path_shonen|en_US|exercise_walkthrough|daily_weekdays|260|pending_narrator_assignment|native|config/podcast/podcast_format.yaml#podcast_short|planned|anchor_topic=courage
devotion_path_shonen|ja_JP|narrative_arc|weekly|32|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_episode|planned|Pearl_Localization:config/localization/quality_contracts/ja-JP/full_chapter_atoms;PIVOT+TAKEAWAY+THREAD+PERMISSION slots;anchor_topic=courage
devotion_path_shonen|ja_JP|brand_story|per_series_launch|4|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_trailer|planned|Pearl_Localization:config/localization/quality_contracts/ja-JP/series_intro+arc_preview;marketing_copy;anchor_topic=courage
devotion_path_shonen|ja_JP|exercise_walkthrough|daily_weekdays|260|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_short|planned|Pearl_Localization:config/localization/quality_contracts/ja-JP/EXERCISE_atom;guided_practice_pacing_cues;anchor_topic=courage
devotion_path_shonen|ko_KR|narrative_arc|weekly|40|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_episode|planned|Pearl_Localization:config/localization/quality_contracts/ko-KR/full_chapter_atoms;PIVOT+TAKEAWAY+THREAD+PERMISSION slots;podbbang_distribution_required;anchor_topic=courage
devotion_path_shonen|ko_KR|brand_story|per_series_launch|4|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_trailer|planned|Pearl_Localization:config/localization/quality_contracts/ko-KR/series_intro+arc_preview;marketing_copy;anchor_topic=courage
devotion_path_shonen|ko_KR|exercise_walkthrough|daily_weekdays|260|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_short|planned|Pearl_Localization:config/localization/quality_contracts/ko-KR/EXERCISE_atom;guided_practice_pacing_cues;anchor_topic=courage
devotion_path_shonen|zh_CN|narrative_arc|weekly|48|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_episode|planned|Pearl_Localization:config/localization/quality_contracts/zh-CN/full_chapter_atoms;PIVOT+TAKEAWAY+THREAD+PERMISSION slots;ximalaya_direct_upload_not_rss;anchor_topic=courage
devotion_path_shonen|zh_CN|brand_story|per_series_launch|4|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_trailer|planned|Pearl_Localization:config/localization/quality_contracts/zh-CN/series_intro+arc_preview;marketing_copy;anchor_topic=courage
devotion_path_shonen|zh_TW|narrative_arc|weekly|30|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_episode|planned|Pearl_Localization:config/localization/quality_contracts/zh-TW/full_chapter_atoms;PIVOT+TAKEAWAY+THREAD+PERMISSION slots;anchor_topic=courage
devotion_path_shonen|zh_TW|brand_story|per_series_launch|3|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_trailer|planned|Pearl_Localization:config/localization/quality_contracts/zh-TW/series_intro+arc_preview;marketing_copy;anchor_topic=courage
digital_ground|en_US|narrative_arc|weekly|60|pending_narrator_assignment|native|config/podcast/podcast_format.yaml#podcast_episode|planned|anchor_topic=burnout
digital_ground|en_US|brand_story|per_series_launch|6|pending_narrator_assignment|native|config/podcast/podcast_format.yaml#podcast_trailer|planned|anchor_topic=burnout
digital_ground|en_US|exercise_walkthrough|daily_weekdays|260|pending_narrator_assignment|native|config/podcast/podcast_format.yaml#podcast_short|planned|anchor_topic=burnout
digital_ground|en_US|interview_qa|biweekly_optional|6|pending_narrator_assignment|native|config/podcast/podcast_format.yaml#podcast_episode|planned|anchor_topic=burnout
digital_ground|ja_JP|narrative_arc|weekly|32|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_episode|planned|Pearl_Localization:config/localization/quality_contracts/ja-JP/full_chapter_atoms;PIVOT+TAKEAWAY+THREAD+PERMISSION slots;anchor_topic=burnout
digital_ground|ja_JP|brand_story|per_series_launch|4|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_trailer|planned|Pearl_Localization:config/localization/quality_contracts/ja-JP/series_intro+arc_preview;marketing_copy;anchor_topic=burnout
digital_ground|ja_JP|exercise_walkthrough|daily_weekdays|260|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_short|planned|Pearl_Localization:config/localization/quality_contracts/ja-JP/EXERCISE_atom;guided_practice_pacing_cues;anchor_topic=burnout
digital_ground|ja_JP|interview_qa|biweekly_optional|4|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_episode|planned|Pearl_Localization:config/localization/quality_contracts/ja-JP/persona_FAQ;bonus_episode_optional;anchor_topic=burnout
digital_ground|ko_KR|narrative_arc|weekly|40|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_episode|planned|Pearl_Localization:config/localization/quality_contracts/ko-KR/full_chapter_atoms;PIVOT+TAKEAWAY+THREAD+PERMISSION slots;podbbang_distribution_required;anchor_topic=burnout
digital_ground|ko_KR|brand_story|per_series_launch|4|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_trailer|planned|Pearl_Localization:config/localization/quality_contracts/ko-KR/series_intro+arc_preview;marketing_copy;anchor_topic=burnout
digital_ground|ko_KR|exercise_walkthrough|daily_weekdays|260|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_short|planned|Pearl_Localization:config/localization/quality_contracts/ko-KR/EXERCISE_atom;guided_practice_pacing_cues;anchor_topic=burnout
digital_ground|ko_KR|interview_qa|biweekly_optional|4|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_episode|planned|Pearl_Localization:config/localization/quality_contracts/ko-KR/persona_FAQ;bonus_episode_optional;anchor_topic=burnout
digital_ground|zh_CN|narrative_arc|weekly|48|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_episode|planned|Pearl_Localization:config/localization/quality_contracts/zh-CN/full_chapter_atoms;PIVOT+TAKEAWAY+THREAD+PERMISSION slots;ximalaya_direct_upload_not_rss;anchor_topic=burnout
digital_ground|zh_CN|brand_story|per_series_launch|4|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_trailer|planned|Pearl_Localization:config/localization/quality_contracts/zh-CN/series_intro+arc_preview;marketing_copy;anchor_topic=burnout
digital_ground|zh_CN|interview_qa|biweekly_optional|4|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_episode|planned|Pearl_Localization:config/localization/quality_contracts/zh-CN/persona_FAQ;bonus_episode_optional;anchor_topic=burnout
digital_ground|zh_TW|narrative_arc|weekly|30|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_episode|planned|Pearl_Localization:config/localization/quality_contracts/zh-TW/full_chapter_atoms;PIVOT+TAKEAWAY+THREAD+PERMISSION slots;anchor_topic=burnout
digital_ground|zh_TW|brand_story|per_series_launch|3|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_trailer|planned|Pearl_Localization:config/localization/quality_contracts/zh-TW/series_intro+arc_preview;marketing_copy;anchor_topic=burnout
digital_ground|zh_TW|interview_qa|biweekly_optional|3|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_episode|planned|Pearl_Localization:config/localization/quality_contracts/zh-TW/persona_FAQ;bonus_episode_optional;anchor_topic=burnout
executive_calm_workplace|en_US|narrative_arc|weekly|60|pending_narrator_assignment|native|config/podcast/podcast_format.yaml#podcast_episode|planned|anchor_topic=burnout
executive_calm_workplace|en_US|brand_story|per_series_launch|6|pending_narrator_assignment|native|config/podcast/podcast_format.yaml#podcast_trailer|planned|anchor_topic=burnout
executive_calm_workplace|en_US|exercise_walkthrough|daily_weekdays|260|pending_narrator_assignment|native|config/podcast/podcast_format.yaml#podcast_short|planned|anchor_topic=burnout
executive_calm_workplace|en_US|interview_qa|biweekly_optional|6|pending_narrator_assignment|native|config/podcast/podcast_format.yaml#podcast_episode|planned|anchor_topic=burnout
executive_calm_workplace|ja_JP|narrative_arc|weekly|32|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_episode|planned|Pearl_Localization:config/localization/quality_contracts/ja-JP/full_chapter_atoms;PIVOT+TAKEAWAY+THREAD+PERMISSION slots;anchor_topic=burnout
executive_calm_workplace|ja_JP|brand_story|per_series_launch|4|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_trailer|planned|Pearl_Localization:config/localization/quality_contracts/ja-JP/series_intro+arc_preview;marketing_copy;anchor_topic=burnout
executive_calm_workplace|ja_JP|exercise_walkthrough|daily_weekdays|260|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_short|planned|Pearl_Localization:config/localization/quality_contracts/ja-JP/EXERCISE_atom;guided_practice_pacing_cues;anchor_topic=burnout
executive_calm_workplace|ja_JP|interview_qa|biweekly_optional|4|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_episode|planned|Pearl_Localization:config/localization/quality_contracts/ja-JP/persona_FAQ;bonus_episode_optional;anchor_topic=burnout
executive_calm_workplace|ko_KR|narrative_arc|weekly|40|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_episode|planned|Pearl_Localization:config/localization/quality_contracts/ko-KR/full_chapter_atoms;PIVOT+TAKEAWAY+THREAD+PERMISSION slots;podbbang_distribution_required;anchor_topic=burnout
executive_calm_workplace|ko_KR|brand_story|per_series_launch|4|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_trailer|planned|Pearl_Localization:config/localization/quality_contracts/ko-KR/series_intro+arc_preview;marketing_copy;anchor_topic=burnout
executive_calm_workplace|ko_KR|exercise_walkthrough|daily_weekdays|260|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_short|planned|Pearl_Localization:config/localization/quality_contracts/ko-KR/EXERCISE_atom;guided_practice_pacing_cues;anchor_topic=burnout
executive_calm_workplace|ko_KR|interview_qa|biweekly_optional|4|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_episode|planned|Pearl_Localization:config/localization/quality_contracts/ko-KR/persona_FAQ;bonus_episode_optional;anchor_topic=burnout
executive_calm_workplace|zh_CN|narrative_arc|weekly|48|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_episode|planned|Pearl_Localization:config/localization/quality_contracts/zh-CN/full_chapter_atoms;PIVOT+TAKEAWAY+THREAD+PERMISSION slots;ximalaya_direct_upload_not_rss;anchor_topic=burnout
executive_calm_workplace|zh_CN|brand_story|per_series_launch|4|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_trailer|planned|Pearl_Localization:config/localization/quality_contracts/zh-CN/series_intro+arc_preview;marketing_copy;anchor_topic=burnout
executive_calm_workplace|zh_CN|interview_qa|biweekly_optional|4|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_episode|planned|Pearl_Localization:config/localization/quality_contracts/zh-CN/persona_FAQ;bonus_episode_optional;anchor_topic=burnout
executive_calm_workplace|zh_TW|narrative_arc|weekly|30|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_episode|planned|Pearl_Localization:config/localization/quality_contracts/zh-TW/full_chapter_atoms;PIVOT+TAKEAWAY+THREAD+PERMISSION slots;anchor_topic=burnout
executive_calm_workplace|zh_TW|brand_story|per_series_launch|3|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_trailer|planned|Pearl_Localization:config/localization/quality_contracts/zh-TW/series_intro+arc_preview;marketing_copy;anchor_topic=burnout
executive_calm_workplace|zh_TW|interview_qa|biweekly_optional|3|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_episode|planned|Pearl_Localization:config/localization/quality_contracts/zh-TW/persona_FAQ;bonus_episode_optional;anchor_topic=burnout
focus_sprint_workplace|en_US|narrative_arc|weekly|60|pending_narrator_assignment|native|config/podcast/podcast_format.yaml#podcast_episode|planned|anchor_topic=adhd_focus
focus_sprint_workplace|en_US|brand_story|per_series_launch|6|pending_narrator_assignment|native|config/podcast/podcast_format.yaml#podcast_trailer|planned|anchor_topic=adhd_focus
focus_sprint_workplace|en_US|exercise_walkthrough|daily_weekdays|260|pending_narrator_assignment|native|config/podcast/podcast_format.yaml#podcast_short|planned|anchor_topic=adhd_focus
focus_sprint_workplace|en_US|interview_qa|biweekly_optional|6|pending_narrator_assignment|native|config/podcast/podcast_format.yaml#podcast_episode|planned|anchor_topic=adhd_focus
focus_sprint_workplace|ja_JP|narrative_arc|weekly|32|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_episode|planned|Pearl_Localization:config/localization/quality_contracts/ja-JP/full_chapter_atoms;PIVOT+TAKEAWAY+THREAD+PERMISSION slots;anchor_topic=adhd_focus
focus_sprint_workplace|ja_JP|brand_story|per_series_launch|4|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_trailer|planned|Pearl_Localization:config/localization/quality_contracts/ja-JP/series_intro+arc_preview;marketing_copy;anchor_topic=adhd_focus
focus_sprint_workplace|ja_JP|exercise_walkthrough|daily_weekdays|260|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_short|planned|Pearl_Localization:config/localization/quality_contracts/ja-JP/EXERCISE_atom;guided_practice_pacing_cues;anchor_topic=adhd_focus
focus_sprint_workplace|ja_JP|interview_qa|biweekly_optional|4|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_episode|planned|Pearl_Localization:config/localization/quality_contracts/ja-JP/persona_FAQ;bonus_episode_optional;anchor_topic=adhd_focus
focus_sprint_workplace|ko_KR|narrative_arc|weekly|40|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_episode|planned|Pearl_Localization:config/localization/quality_contracts/ko-KR/full_chapter_atoms;PIVOT+TAKEAWAY+THREAD+PERMISSION slots;podbbang_distribution_required;anchor_topic=adhd_focus
focus_sprint_workplace|ko_KR|brand_story|per_series_launch|4|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_trailer|planned|Pearl_Localization:config/localization/quality_contracts/ko-KR/series_intro+arc_preview;marketing_copy;anchor_topic=adhd_focus
focus_sprint_workplace|ko_KR|exercise_walkthrough|daily_weekdays|260|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_short|planned|Pearl_Localization:config/localization/quality_contracts/ko-KR/EXERCISE_atom;guided_practice_pacing_cues;anchor_topic=adhd_focus
focus_sprint_workplace|ko_KR|interview_qa|biweekly_optional|4|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_episode|planned|Pearl_Localization:config/localization/quality_contracts/ko-KR/persona_FAQ;bonus_episode_optional;anchor_topic=adhd_focus
focus_sprint_workplace|zh_CN|narrative_arc|weekly|48|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_episode|planned|Pearl_Localization:config/localization/quality_contracts/zh-CN/full_chapter_atoms;PIVOT+TAKEAWAY+THREAD+PERMISSION slots;ximalaya_direct_upload_not_rss;anchor_topic=adhd_focus
focus_sprint_workplace|zh_CN|brand_story|per_series_launch|4|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_trailer|planned|Pearl_Localization:config/localization/quality_contracts/zh-CN/series_intro+arc_preview;marketing_copy;anchor_topic=adhd_focus
focus_sprint_workplace|zh_CN|interview_qa|biweekly_optional|4|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_episode|planned|Pearl_Localization:config/localization/quality_contracts/zh-CN/persona_FAQ;bonus_episode_optional;anchor_topic=adhd_focus
focus_sprint_workplace|zh_TW|narrative_arc|weekly|30|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_episode|planned|Pearl_Localization:config/localization/quality_contracts/zh-TW/full_chapter_atoms;PIVOT+TAKEAWAY+THREAD+PERMISSION slots;anchor_topic=adhd_focus
focus_sprint_workplace|zh_TW|brand_story|per_series_launch|3|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_trailer|planned|Pearl_Localization:config/localization/quality_contracts/zh-TW/series_intro+arc_preview;marketing_copy;anchor_topic=adhd_focus
focus_sprint_workplace|zh_TW|interview_qa|biweekly_optional|3|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_episode|planned|Pearl_Localization:config/localization/quality_contracts/zh-TW/persona_FAQ;bonus_episode_optional;anchor_topic=adhd_focus
gentle_growth_healing|en_US|narrative_arc|weekly|60|pending_narrator_assignment|native|config/podcast/podcast_format.yaml#podcast_episode|planned|anchor_topic=self_worth
gentle_growth_healing|en_US|brand_story|per_series_launch|6|pending_narrator_assignment|native|config/podcast/podcast_format.yaml#podcast_trailer|planned|anchor_topic=self_worth
gentle_growth_healing|en_US|exercise_walkthrough|daily_weekdays|260|pending_narrator_assignment|native|config/podcast/podcast_format.yaml#podcast_short|planned|anchor_topic=self_worth
gentle_growth_healing|en_US|interview_qa|biweekly_optional|6|pending_narrator_assignment|native|config/podcast/podcast_format.yaml#podcast_episode|planned|anchor_topic=self_worth
gentle_growth_healing|ja_JP|narrative_arc|weekly|32|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_episode|planned|Pearl_Localization:config/localization/quality_contracts/ja-JP/full_chapter_atoms;PIVOT+TAKEAWAY+THREAD+PERMISSION slots;anchor_topic=self_worth
gentle_growth_healing|ja_JP|brand_story|per_series_launch|4|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_trailer|planned|Pearl_Localization:config/localization/quality_contracts/ja-JP/series_intro+arc_preview;marketing_copy;anchor_topic=self_worth
gentle_growth_healing|ja_JP|exercise_walkthrough|daily_weekdays|260|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_short|planned|Pearl_Localization:config/localization/quality_contracts/ja-JP/EXERCISE_atom;guided_practice_pacing_cues;anchor_topic=self_worth
gentle_growth_healing|ja_JP|interview_qa|biweekly_optional|4|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_episode|planned|Pearl_Localization:config/localization/quality_contracts/ja-JP/persona_FAQ;bonus_episode_optional;anchor_topic=self_worth
gentle_growth_healing|ko_KR|narrative_arc|weekly|40|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_episode|planned|Pearl_Localization:config/localization/quality_contracts/ko-KR/full_chapter_atoms;PIVOT+TAKEAWAY+THREAD+PERMISSION slots;podbbang_distribution_required;anchor_topic=self_worth
gentle_growth_healing|ko_KR|brand_story|per_series_launch|4|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_trailer|planned|Pearl_Localization:config/localization/quality_contracts/ko-KR/series_intro+arc_preview;marketing_copy;anchor_topic=self_worth
gentle_growth_healing|ko_KR|exercise_walkthrough|daily_weekdays|260|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_short|planned|Pearl_Localization:config/localization/quality_contracts/ko-KR/EXERCISE_atom;guided_practice_pacing_cues;anchor_topic=self_worth
gentle_growth_healing|ko_KR|interview_qa|biweekly_optional|4|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_episode|planned|Pearl_Localization:config/localization/quality_contracts/ko-KR/persona_FAQ;bonus_episode_optional;anchor_topic=self_worth
gentle_growth_healing|zh_CN|narrative_arc|weekly|48|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_episode|planned|Pearl_Localization:config/localization/quality_contracts/zh-CN/full_chapter_atoms;PIVOT+TAKEAWAY+THREAD+PERMISSION slots;ximalaya_direct_upload_not_rss;anchor_topic=self_worth
gentle_growth_healing|zh_CN|brand_story|per_series_launch|4|pending_narrator_assignment|translate_from_en_US|config/podcast/podcast_format.yaml#podcast_trailer|planned|Pearl_Localization:config/localization/quality_contracts/zh-CN/series_intro+arc_preview;marketing_copy;anchor_topic=self_worth
