brand_id	topic	persona	format	locale	runtime	section_plan_id	variant_pool_size	readiness_state	catalog_id	pipeline_route	notes
bright_presence_tw_seinen	self_worth	tech_finance_burnout	extended_book_2h	zh_CN	120	pearl_prime_12x10x5	5	planned	bright_presence_tw_seinen.self_worth.tech_finance_burnout.extended_book_2h.zh_CN	scripts/run_pipeline.py --pipeline-mode spine	series_slot=3; book_slot=5; coverage_matrix_ref=artifacts/coordination/brand_locale_surface_coverage_matrix_2026-05-30.tsv; prose expansion not authorized; catalog row only
bright_presence_tw_seinen	social_anxiety	entrepreneurs	extended_book_2h	zh_CN	120	pearl_prime_12x10x5	5	planned	bright_presence_tw_seinen.social_anxiety.entrepreneurs.extended_book_2h.zh_CN	scripts/run_pipeline.py --pipeline-mode spine	series_slot=4; book_slot=1; coverage_matrix_ref=artifacts/coordination/brand_locale_surface_coverage_matrix_2026-05-30.tsv; prose expansion not authorized; catalog row only
bright_presence_tw_seinen	social_anxiety	first_responders	extended_book_2h	zh_CN	120	pearl_prime_12x10x5	5	planned	bright_presence_tw_seinen.social_anxiety.first_responders.extended_book_2h.zh_CN	scripts/run_pipeline.py --pipeline-mode spine	series_slot=4; book_slot=2; coverage_matrix_ref=artifacts/coordination/brand_locale_surface_coverage_matrix_2026-05-30.tsv; prose expansion not authorized; catalog row only
bright_presence_tw_seinen	social_anxiety	corporate_managers	deep_book_4h	zh_CN	240	pearl_prime_12x10x5	5	planned	bright_presence_tw_seinen.social_anxiety.corporate_managers.deep_book_4h.zh_CN	scripts/run_pipeline.py --pipeline-mode spine	series_slot=4; book_slot=3; coverage_matrix_ref=artifacts/coordination/brand_locale_surface_coverage_matrix_2026-05-30.tsv; prose expansion not authorized; catalog row only
bright_presence_tw_seinen	social_anxiety	tech_finance_burnout	deep_book_4h	zh_CN	240	pearl_prime_12x10x5	5	planned	bright_presence_tw_seinen.social_anxiety.tech_finance_burnout.deep_book_4h.zh_CN	scripts/run_pipeline.py --pipeline-mode spine	series_slot=4; book_slot=4; coverage_matrix_ref=artifacts/coordination/brand_locale_surface_coverage_matrix_2026-05-30.tsv; prose expansion not authorized; catalog row only
bright_presence_tw_seinen	social_anxiety	nyc_executives	deep_book_4h	zh_CN	240	pearl_prime_12x10x5	5	planned	bright_presence_tw_seinen.social_anxiety.nyc_executives.deep_book_4h.zh_CN	scripts/run_pipeline.py --pipeline-mode spine	series_slot=4; book_slot=5; coverage_matrix_ref=artifacts/coordination/brand_locale_surface_coverage_matrix_2026-05-30.tsv; prose expansion not authorized; catalog row only
bright_presence_tw_seinen	social_anxiety	first_responders	deep_book_6h	zh_CN	360	pearl_prime_12x10x5	5	planned	bright_presence_tw_seinen.social_anxiety.first_responders.deep_book_6h.zh_CN	scripts/run_pipeline.py --pipeline-mode spine	series_slot=5; book_slot=1; coverage_matrix_ref=artifacts/coordination/brand_locale_surface_coverage_matrix_2026-05-30.tsv; prose expansion not authorized; catalog row only
bright_presence_tw_seinen	social_anxiety	corporate_managers	micro_book_15	zh_CN	15	pearl_prime_12x10x5	5	planned	bright_presence_tw_seinen.social_anxiety.corporate_managers.micro_book_15.zh_CN	scripts/run_pipeline.py --pipeline-mode spine	series_slot=5; book_slot=2; coverage_matrix_ref=artifacts/coordination/brand_locale_surface_coverage_matrix_2026-05-30.tsv; prose expansion not authorized; catalog row only
bright_presence_tw_seinen	social_anxiety	tech_finance_burnout	micro_book_15	zh_CN	15	pearl_prime_12x10x5	5	planned	bright_presence_tw_seinen.social_anxiety.tech_finance_burnout.micro_book_15.zh_CN	scripts/run_pipeline.py --pipeline-mode spine	series_slot=5; book_slot=3; coverage_matrix_ref=artifacts/coordination/brand_locale_surface_coverage_matrix_2026-05-30.tsv; prose expansion not authorized; catalog row only
bright_presence_tw_seinen	social_anxiety	nyc_executives	micro_book_15	zh_CN	15	pearl_prime_12x10x5	5	planned	bright_presence_tw_seinen.social_anxiety.nyc_executives.micro_book_15.zh_CN	scripts/run_pipeline.py --pipeline-mode spine	series_slot=5; book_slot=4; coverage_matrix_ref=artifacts/coordination/brand_locale_surface_coverage_matrix_2026-05-30.tsv; prose expansion not authorized; catalog row only
bright_presence_tw_seinen	social_anxiety	entrepreneurs	micro_book_15	zh_CN	15	pearl_prime_12x10x5	5	planned	bright_presence_tw_seinen.social_anxiety.entrepreneurs.micro_book_15.zh_CN	scripts/run_pipeline.py --pipeline-mode spine	series_slot=5; book_slot=5; coverage_matrix_ref=artifacts/coordination/brand_locale_surface_coverage_matrix_2026-05-30.tsv; prose expansion not authorized; catalog row only
calm_student_school	anxiety	gen_z_student	standard_book	en_US	55	pearl_prime_12x10x5	5	planned	calm_student_school.anxiety.gen_z_student.standard_book.en_US	scripts/run_pipeline.py --pipeline-mode spine	series_slot=1; book_slot=1; coverage_matrix_ref=artifacts/coordination/brand_locale_surface_coverage_matrix_2026-05-30.tsv; standard_book chapter-count pending Wave 1 baseline confirmation (10ch registry default vs 12ch F006 arc; operator gold-reference ruling pending); prose expansion not authorized; catalog row only
calm_student_school	anxiety	gen_alpha_students	standard_book	en_US	55	pearl_prime_12x10x5	5	planned	calm_student_school.anxiety.gen_alpha_students.standard_book.en_US	scripts/run_pipeline.py --pipeline-mode spine	series_slot=1; book_slot=2; coverage_matrix_ref=artifacts/coordination/brand_locale_surface_coverage_matrix_2026-05-30.tsv; standard_book chapter-count pending Wave 1 baseline confirmation (10ch registry default vs 12ch F006 arc; operator gold-reference ruling pending); prose expansion not authorized; catalog row only
calm_student_school	anxiety	millennial_women_professionals	standard_book	en_US	55	pearl_prime_12x10x5	5	planned	calm_student_school.anxiety.millennial_women_professionals.standard_book.en_US	scripts/run_pipeline.py --pipeline-mode spine	series_slot=1; book_slot=3; coverage_matrix_ref=artifacts/coordination/brand_locale_surface_coverage_matrix_2026-05-30.tsv; standard_book chapter-count pending Wave 1 baseline confirmation (10ch registry default vs 12ch F006 arc; operator gold-reference ruling pending); prose expansion not authorized; catalog row only
calm_student_school	anxiety	gen_z_professionals	standard_book	en_US	55	pearl_prime_12x10x5	5	planned	calm_student_school.anxiety.gen_z_professionals.standard_book.en_US	scripts/run_pipeline.py --pipeline-mode spine	series_slot=1; book_slot=4; coverage_matrix_ref=artifacts/coordination/brand_locale_surface_coverage_matrix_2026-05-30.tsv; standard_book chapter-count pending Wave 1 baseline confirmation (10ch registry default vs 12ch F006 arc; operator gold-reference ruling pending); prose expansion not authorized; catalog row only
calm_student_school	anxiety	working_parents	standard_book	en_US	55	pearl_prime_12x10x5	5	planned	calm_student_school.anxiety.working_parents.standard_book.en_US	scripts/run_pipeline.py --pipeline-mode spine	series_slot=1; book_slot=5; coverage_matrix_ref=artifacts/coordination/brand_locale_surface_coverage_matrix_2026-05-30.tsv; standard_book chapter-count pending Wave 1 baseline confirmation (10ch registry default vs 12ch F006 arc; operator gold-reference ruling pending); prose expansion not authorized; catalog row only
calm_student_school	social_anxiety	gen_alpha_students	standard_book	en_US	55	pearl_prime_12x10x5	5	planned	calm_student_school.social_anxiety.gen_alpha_students.standard_book.en_US	scripts/run_pipeline.py --pipeline-mode spine	series_slot=2; book_slot=1; coverage_matrix_ref=artifacts/coordination/brand_locale_surface_coverage_matrix_2026-05-30.tsv; standard_book chapter-count pending Wave 1 baseline confirmation (10ch registry default vs 12ch F006 arc; operator gold-reference ruling pending); prose expansion not authorized; catalog row only
calm_student_school	social_anxiety	millennial_women_professionals	standard_book	en_US	55	pearl_prime_12x10x5	5	planned	calm_student_school.social_anxiety.millennial_women_professionals.standard_book.en_US	scripts/run_pipeline.py --pipeline-mode spine	series_slot=2; book_slot=2; coverage_matrix_ref=artifacts/coordination/brand_locale_surface_coverage_matrix_2026-05-30.tsv; standard_book chapter-count pending Wave 1 baseline confirmation (10ch registry default vs 12ch F006 arc; operator gold-reference ruling pending); prose expansion not authorized; catalog row only
calm_student_school	social_anxiety	gen_z_professionals	standard_book	en_US	55	pearl_prime_12x10x5	5	planned	calm_student_school.social_anxiety.gen_z_professionals.standard_book.en_US	scripts/run_pipeline.py --pipeline-mode spine	series_slot=2; book_slot=3; coverage_matrix_ref=artifacts/coordination/brand_locale_surface_coverage_matrix_2026-05-30.tsv; standard_book chapter-count pending Wave 1 baseline confirmation (10ch registry default vs 12ch F006 arc; operator gold-reference ruling pending); prose expansion not authorized; catalog row only
calm_student_school	social_anxiety	working_parents	standard_book	en_US	55	pearl_prime_12x10x5	5	planned	calm_student_school.social_anxiety.working_parents.standard_book.en_US	scripts/run_pipeline.py --pipeline-mode spine	series_slot=2; book_slot=4; coverage_matrix_ref=artifacts/coordination/brand_locale_surface_coverage_matrix_2026-05-30.tsv; standard_book chapter-count pending Wave 1 baseline confirmation (10ch registry default vs 12ch F006 arc; operator gold-reference ruling pending); prose expansion not authorized; catalog row only
calm_student_school	social_anxiety	gen_z_student	standard_book	en_US	55	pearl_prime_12x10x5	5	planned	calm_student_school.social_anxiety.gen_z_student.standard_book.en_US	scripts/run_pipeline.py --pipeline-mode spine	series_slot=2; book_slot=5; coverage_matrix_ref=artifacts/coordination/brand_locale_surface_coverage_matrix_2026-05-30.tsv; standard_book chapter-count pending Wave 1 baseline confirmation (10ch registry default vs 12ch F006 arc; operator gold-reference ruling pending); prose expansion not authorized; catalog row only
calm_student_school	self_worth	millennial_women_professionals	standard_book	en_US	55	pearl_prime_12x10x5	5	planned	calm_student_school.self_worth.millennial_women_professionals.standard_book.en_US	scripts/run_pipeline.py --pipeline-mode spine	series_slot=3; book_slot=1; coverage_matrix_ref=artifacts/coordination/brand_locale_surface_coverage_matrix_2026-05-30.tsv; standard_book chapter-count pending Wave 1 baseline confirmation (10ch registry default vs 12ch F006 arc; operator gold-reference ruling pending); prose expansion not authorized; catalog row only
calm_student_school	self_worth	gen_z_professionals	standard_book	en_US	55	pearl_prime_12x10x5	5	planned	calm_student_school.self_worth.gen_z_professionals.standard_book.en_US	scripts/run_pipeline.py --pipeline-mode spine	series_slot=3; book_slot=2; coverage_matrix_ref=artifacts/coordination/brand_locale_surface_coverage_matrix_2026-05-30.tsv; standard_book chapter-count pending Wave 1 baseline confirmation (10ch registry default vs 12ch F006 arc; operator gold-reference ruling pending); prose expansion not authorized; catalog row only
calm_student_school	self_worth	working_parents	standard_book	en_US	55	pearl_prime_12x10x5	5	planned	calm_student_school.self_worth.working_parents.standard_book.en_US	scripts/run_pipeline.py --pipeline-mode spine	series_slot=3; book_slot=3; coverage_matrix_ref=artifacts/coordination/brand_locale_surface_coverage_matrix_2026-05-30.tsv; standard_book chapter-count pending Wave 1 baseline confirmation (10ch registry default vs 12ch F006 arc; operator gold-reference ruling pending); prose expansion not authorized; catalog row only
calm_student_school	self_worth	gen_z_student	standard_book	en_US	55	pearl_prime_12x10x5	5	planned	calm_student_school.self_worth.gen_z_student.standard_book.en_US	scripts/run_pipeline.py --pipeline-mode spine	series_slot=3; book_slot=4; coverage_matrix_ref=artifacts/coordination/brand_locale_surface_coverage_matrix_2026-05-30.tsv; standard_book chapter-count pending Wave 1 baseline confirmation (10ch registry default vs 12ch F006 arc; operator gold-reference ruling pending); prose expansion not authorized; catalog row only
calm_student_school	self_worth	gen_alpha_students	extended_book_2h	en_US	120	pearl_prime_12x10x5	5	planned	calm_student_school.self_worth.gen_alpha_students.extended_book_2h.en_US	scripts/run_pipeline.py --pipeline-mode spine	series_slot=3; book_slot=5; coverage_matrix_ref=artifacts/coordination/brand_locale_surface_coverage_matrix_2026-05-30.tsv; prose expansion not authorized; catalog row only
calm_student_school	anxiety	gen_z_professionals	extended_book_2h	en_US	120	pearl_prime_12x10x5	5	planned	calm_student_school.anxiety.gen_z_professionals.extended_book_2h.en_US	scripts/run_pipeline.py --pipeline-mode spine	series_slot=4; book_slot=1; coverage_matrix_ref=artifacts/coordination/brand_locale_surface_coverage_matrix_2026-05-30.tsv; prose expansion not authorized; catalog row only
calm_student_school	anxiety	working_parents	extended_book_2h	en_US	120	pearl_prime_12x10x5	5	planned	calm_student_school.anxiety.working_parents.extended_book_2h.en_US	scripts/run_pipeline.py --pipeline-mode spine	series_slot=4; book_slot=2; coverage_matrix_ref=artifacts/coordination/brand_locale_surface_coverage_matrix_2026-05-30.tsv; prose expansion not authorized; catalog row only
calm_student_school	anxiety	gen_z_student	deep_book_4h	en_US	240	pearl_prime_12x10x5	5	planned	calm_student_school.anxiety.gen_z_student.deep_book_4h.en_US	scripts/run_pipeline.py --pipeline-mode spine	series_slot=4; book_slot=3; coverage_matrix_ref=artifacts/coordination/brand_locale_surface_coverage_matrix_2026-05-30.tsv; prose expansion not authorized; catalog row only
calm_student_school	anxiety	gen_alpha_students	deep_book_4h	en_US	240	pearl_prime_12x10x5	5	planned	calm_student_school.anxiety.gen_alpha_students.deep_book_4h.en_US	scripts/run_pipeline.py --pipeline-mode spine	series_slot=4; book_slot=4; coverage_matrix_ref=artifacts/coordination/brand_locale_surface_coverage_matrix_2026-05-30.tsv; prose expansion not authorized; catalog row only
calm_student_school	anxiety	millennial_women_professionals	deep_book_4h	en_US	240	pearl_prime_12x10x5	5	planned	calm_student_school.anxiety.millennial_women_professionals.deep_book_4h.en_US	scripts/run_pipeline.py --pipeline-mode spine	series_slot=4; book_slot=5; coverage_matrix_ref=artifacts/coordination/brand_locale_surface_coverage_matrix_2026-05-30.tsv; prose expansion not authorized; catalog row only
calm_student_school	anxiety	working_parents	deep_book_6h	en_US	360	pearl_prime_12x10x5	5	planned	calm_student_school.anxiety.working_parents.deep_book_6h.en_US	scripts/run_pipeline.py --pipeline-mode spine	series_slot=5; book_slot=1; coverage_matrix_ref=artifacts/coordination/brand_locale_surface_coverage_matrix_2026-05-30.tsv; prose expansion not authorized; catalog row only
calm_student_school	anxiety	gen_z_student	micro_book_15	en_US	15	pearl_prime_12x10x5	5	planned	calm_student_school.anxiety.gen_z_student.micro_book_15.en_US	scripts/run_pipeline.py --pipeline-mode spine	series_slot=5; book_slot=2; coverage_matrix_ref=artifacts/coordination/brand_locale_surface_coverage_matrix_2026-05-30.tsv; prose expansion not authorized; catalog row only
calm_student_school	anxiety	gen_alpha_students	micro_book_15	en_US	15	pearl_prime_12x10x5	5	planned	calm_student_school.anxiety.gen_alpha_students.micro_book_15.en_US	scripts/run_pipeline.py --pipeline-mode spine	series_slot=5; book_slot=3; coverage_matrix_ref=artifacts/coordination/brand_locale_surface_coverage_matrix_2026-05-30.tsv; prose expansion not authorized; catalog row only
calm_student_school	anxiety	millennial_women_professionals	micro_book_15	en_US	15	pearl_prime_12x10x5	5	planned	calm_student_school.anxiety.millennial_women_professionals.micro_book_15.en_US	scripts/run_pipeline.py --pipeline-mode spine	series_slot=5; book_slot=4; coverage_matrix_ref=artifacts/coordination/brand_locale_surface_coverage_matrix_2026-05-30.tsv; prose expansion not authorized; catalog row only
calm_student_school	anxiety	gen_z_professionals	micro_book_15	en_US	15	pearl_prime_12x10x5	5	planned	calm_student_school.anxiety.gen_z_professionals.micro_book_15.en_US	scripts/run_pipeline.py --pipeline-mode spine	series_slot=5; book_slot=5; coverage_matrix_ref=artifacts/coordination/brand_locale_surface_coverage_matrix_2026-05-30.tsv; prose expansion not authorized; catalog row only
calm_student_school	anxiety	gen_z_student	standard_book	ja_JP	55	pearl_prime_12x10x5	5	planned	calm_student_school.anxiety.gen_z_student.standard_book.ja_JP	scripts/run_pipeline.py --pipeline-mode spine	series_slot=1; book_slot=1; coverage_matrix_ref=artifacts/coordination/brand_locale_surface_coverage_matrix_2026-05-30.tsv; standard_book chapter-count pending Wave 1 baseline confirmation (10ch registry default vs 12ch F006 arc; operator gold-reference ruling pending); prose expansion not authorized; catalog row only
calm_student_school	anxiety	gen_alpha_students	standard_book	ja_JP	55	pearl_prime_12x10x5	5	planned	calm_student_school.anxiety.gen_alpha_students.standard_book.ja_JP	scripts/run_pipeline.py --pipeline-mode spine	series_slot=1; book_slot=2; coverage_matrix_ref=artifacts/coordination/brand_locale_surface_coverage_matrix_2026-05-30.tsv; standard_book chapter-count pending Wave 1 baseline confirmation (10ch registry default vs 12ch F006 arc; operator gold-reference ruling pending); prose expansion not authorized; catalog row only
calm_student_school	anxiety	millennial_women_professionals	standard_book	ja_JP	55	pearl_prime_12x10x5	5	planned	calm_student_school.anxiety.millennial_women_professionals.standard_book.ja_JP	scripts/run_pipeline.py --pipeline-mode spine	series_slot=1; book_slot=3; coverage_matrix_ref=artifacts/coordination/brand_locale_surface_coverage_matrix_2026-05-30.tsv; standard_book chapter-count pending Wave 1 baseline confirmation (10ch registry default vs 12ch F006 arc; operator gold-reference ruling pending); prose expansion not authorized; catalog row only
calm_student_school	anxiety	gen_z_professionals	standard_book	ja_JP	55	pearl_prime_12x10x5	5	planned	calm_student_school.anxiety.gen_z_professionals.standard_book.ja_JP	scripts/run_pipeline.py --pipeline-mode spine	series_slot=1; book_slot=4; coverage_matrix_ref=artifacts/coordination/brand_locale_surface_coverage_matrix_2026-05-30.tsv; standard_book chapter-count pending Wave 1 baseline confirmation (10ch registry default vs 12ch F006 arc; operator gold-reference ruling pending); prose expansion not authorized; catalog row only
calm_student_school	anxiety	working_parents	standard_book	ja_JP	55	pearl_prime_12x10x5	5	planned	calm_student_school.anxiety.working_parents.standard_book.ja_JP	scripts/run_pipeline.py --pipeline-mode spine	series_slot=1; book_slot=5; coverage_matrix_ref=artifacts/coordination/brand_locale_surface_coverage_matrix_2026-05-30.tsv; standard_book chapter-count pending Wave 1 baseline confirmation (10ch registry default vs 12ch F006 arc; operator gold-reference ruling pending); prose expansion not authorized; catalog row only
calm_student_school	social_anxiety	gen_alpha_students	standard_book	ja_JP	55	pearl_prime_12x10x5	5	planned	calm_student_school.social_anxiety.gen_alpha_students.standard_book.ja_JP	scripts/run_pipeline.py --pipeline-mode spine	series_slot=2; book_slot=1; coverage_matrix_ref=artifacts/coordination/brand_locale_surface_coverage_matrix_2026-05-30.tsv; standard_book chapter-count pending Wave 1 baseline confirmation (10ch registry default vs 12ch F006 arc; operator gold-reference ruling pending); prose expansion not authorized; catalog row only
calm_student_school	social_anxiety	millennial_women_professionals	standard_book	ja_JP	55	pearl_prime_12x10x5	5	planned	calm_student_school.social_anxiety.millennial_women_professionals.standard_book.ja_JP	scripts/run_pipeline.py --pipeline-mode spine	series_slot=2; book_slot=2; coverage_matrix_ref=artifacts/coordination/brand_locale_surface_coverage_matrix_2026-05-30.tsv; standard_book chapter-count pending Wave 1 baseline confirmation (10ch registry default vs 12ch F006 arc; operator gold-reference ruling pending); prose expansion not authorized; catalog row only
calm_student_school	social_anxiety	gen_z_professionals	standard_book	ja_JP	55	pearl_prime_12x10x5	5	planned	calm_student_school.social_anxiety.gen_z_professionals.standard_book.ja_JP	scripts/run_pipeline.py --pipeline-mode spine	series_slot=2; book_slot=3; coverage_matrix_ref=artifacts/coordination/brand_locale_surface_coverage_matrix_2026-05-30.tsv; standard_book chapter-count pending Wave 1 baseline confirmation (10ch registry default vs 12ch F006 arc; operator gold-reference ruling pending); prose expansion not authorized; catalog row only
calm_student_school	social_anxiety	working_parents	standard_book	ja_JP	55	pearl_prime_12x10x5	5	planned	calm_student_school.social_anxiety.working_parents.standard_book.ja_JP	scripts/run_pipeline.py --pipeline-mode spine	series_slot=2; book_slot=4; coverage_matrix_ref=artifacts/coordination/brand_locale_surface_coverage_matrix_2026-05-30.tsv; standard_book chapter-count pending Wave 1 baseline confirmation (10ch registry default vs 12ch F006 arc; operator gold-reference ruling pending); prose expansion not authorized; catalog row only
calm_student_school	social_anxiety	gen_z_student	standard_book	ja_JP	55	pearl_prime_12x10x5	5	planned	calm_student_school.social_anxiety.gen_z_student.standard_book.ja_JP	scripts/run_pipeline.py --pipeline-mode spine	series_slot=2; book_slot=5; coverage_matrix_ref=artifacts/coordination/brand_locale_surface_coverage_matrix_2026-05-30.tsv; standard_book chapter-count pending Wave 1 baseline confirmation (10ch registry default vs 12ch F006 arc; operator gold-reference ruling pending); prose expansion not authorized; catalog row only
calm_student_school	self_worth	millennial_women_professionals	standard_book	ja_JP	55	pearl_prime_12x10x5	5	planned	calm_student_school.self_worth.millennial_women_professionals.standard_book.ja_JP	scripts/run_pipeline.py --pipeline-mode spine	series_slot=3; book_slot=1; coverage_matrix_ref=artifacts/coordination/brand_locale_surface_coverage_matrix_2026-05-30.tsv; standard_book chapter-count pending Wave 1 baseline confirmation (10ch registry default vs 12ch F006 arc; operator gold-reference ruling pending); prose expansion not authorized; catalog row only
calm_student_school	self_worth	gen_z_professionals	standard_book	ja_JP	55	pearl_prime_12x10x5	5	planned	calm_student_school.self_worth.gen_z_professionals.standard_book.ja_JP	scripts/run_pipeline.py --pipeline-mode spine	series_slot=3; book_slot=2; coverage_matrix_ref=artifacts/coordination/brand_locale_surface_coverage_matrix_2026-05-30.tsv; standard_book chapter-count pending Wave 1 baseline confirmation (10ch registry default vs 12ch F006 arc; operator gold-reference ruling pending); prose expansion not authorized; catalog row only
calm_student_school	self_worth	working_parents	standard_book	ja_JP	55	pearl_prime_12x10x5	5	planned	calm_student_school.self_worth.working_parents.standard_book.ja_JP	scripts/run_pipeline.py --pipeline-mode spine	series_slot=3; book_slot=3; coverage_matrix_ref=artifacts/coordination/brand_locale_surface_coverage_matrix_2026-05-30.tsv; standard_book chapter-count pending Wave 1 baseline confirmation (10ch registry default vs 12ch F006 arc; operator gold-reference ruling pending); prose expansion not authorized; catalog row only
calm_student_school	self_worth	gen_z_student	standard_book	ja_JP	55	pearl_prime_12x10x5	5	planned	calm_student_school.self_worth.gen_z_student.standard_book.ja_JP	scripts/run_pipeline.py --pipeline-mode spine	series_slot=3; book_slot=4; coverage_matrix_ref=artifacts/coordination/brand_locale_surface_coverage_matrix_2026-05-30.tsv; standard_book chapter-count pending Wave 1 baseline confirmation (10ch registry default vs 12ch F006 arc; operator gold-reference ruling pending); prose expansion not authorized; catalog row only
calm_student_school	self_worth	gen_alpha_students	extended_book_2h	ja_JP	120	pearl_prime_12x10x5	5	planned	calm_student_school.self_worth.gen_alpha_students.extended_book_2h.ja_JP	scripts/run_pipeline.py --pipeline-mode spine	series_slot=3; book_slot=5; coverage_matrix_ref=artifacts/coordination/brand_locale_surface_coverage_matrix_2026-05-30.tsv; prose expansion not authorized; catalog row only
calm_student_school	anxiety	gen_z_professionals	extended_book_2h	ja_JP	120	pearl_prime_12x10x5	5	planned	calm_student_school.anxiety.gen_z_professionals.extended_book_2h.ja_JP	scripts/run_pipeline.py --pipeline-mode spine	series_slot=4; book_slot=1; coverage_matrix_ref=artifacts/coordination/brand_locale_surface_coverage_matrix_2026-05-30.tsv; prose expansion not authorized; catalog row only
calm_student_school	anxiety	working_parents	extended_book_2h	ja_JP	120	pearl_prime_12x10x5	5	planned	calm_student_school.anxiety.working_parents.extended_book_2h.ja_JP	scripts/run_pipeline.py --pipeline-mode spine	series_slot=4; book_slot=2; coverage_matrix_ref=artifacts/coordination/brand_locale_surface_coverage_matrix_2026-05-30.tsv; prose expansion not authorized; catalog row only
calm_student_school	anxiety	gen_z_student	deep_book_4h	ja_JP	240	pearl_prime_12x10x5	5	planned	calm_student_school.anxiety.gen_z_student.deep_book_4h.ja_JP	scripts/run_pipeline.py --pipeline-mode spine	series_slot=4; book_slot=3; coverage_matrix_ref=artifacts/coordination/brand_locale_surface_coverage_matrix_2026-05-30.tsv; prose expansion not authorized; catalog row only
calm_student_school	anxiety	gen_alpha_students	deep_book_4h	ja_JP	240	pearl_prime_12x10x5	5	planned	calm_student_school.anxiety.gen_alpha_students.deep_book_4h.ja_JP	scripts/run_pipeline.py --pipeline-mode spine	series_slot=4; book_slot=4; coverage_matrix_ref=artifacts/coordination/brand_locale_surface_coverage_matrix_2026-05-30.tsv; prose expansion not authorized; catalog row only
calm_student_school	anxiety	millennial_women_professionals	deep_book_4h	ja_JP	240	pearl_prime_12x10x5	5	planned	calm_student_school.anxiety.millennial_women_professionals.deep_book_4h.ja_JP	scripts/run_pipeline.py --pipeline-mode spine	series_slot=4; book_slot=5; coverage_matrix_ref=artifacts/coordination/brand_locale_surface_coverage_matrix_2026-05-30.tsv; prose expansion not authorized; catalog row only
calm_student_school	anxiety	working_parents	deep_book_6h	ja_JP	360	pearl_prime_12x10x5	5	planned	calm_student_school.anxiety.working_parents.deep_book_6h.ja_JP	scripts/run_pipeline.py --pipeline-mode spine	series_slot=5; book_slot=1; coverage_matrix_ref=artifacts/coordination/brand_locale_surface_coverage_matrix_2026-05-30.tsv; prose expansion not authorized; catalog row only
calm_student_school	anxiety	gen_z_student	micro_book_15	ja_JP	15	pearl_prime_12x10x5	5	planned	calm_student_school.anxiety.gen_z_student.micro_book_15.ja_JP	scripts/run_pipeline.py --pipeline-mode spine	series_slot=5; book_slot=2; coverage_matrix_ref=artifacts/coordination/brand_locale_surface_coverage_matrix_2026-05-30.tsv; prose expansion not authorized; catalog row only
calm_student_school	anxiety	gen_alpha_students	micro_book_15	ja_JP	15	pearl_prime_12x10x5	5	planned	calm_student_school.anxiety.gen_alpha_students.micro_book_15.ja_JP	scripts/run_pipeline.py --pipeline-mode spine	series_slot=5; book_slot=3; coverage_matrix_ref=artifacts/coordination/brand_locale_surface_coverage_matrix_2026-05-30.tsv; prose expansion not authorized; catalog row only
calm_student_school	anxiety	millennial_women_professionals	micro_book_15	ja_JP	15	pearl_prime_12x10x5	5	planned	calm_student_school.anxiety.millennial_women_professionals.micro_book_15.ja_JP	scripts/run_pipeline.py --pipeline-mode spine	series_slot=5; book_slot=4; coverage_matrix_ref=artifacts/coordination/brand_locale_surface_coverage_matrix_2026-05-30.tsv; prose expansion not authorized; catalog row only
calm_student_school	anxiety	gen_z_professionals	micro_book_15	ja_JP	15	pearl_prime_12x10x5	5	planned	calm_student_school.anxiety.gen_z_professionals.micro_book_15.ja_JP	scripts/run_pipeline.py --pipeline-mode spine	series_slot=5; book_slot=5; coverage_matrix_ref=artifacts/coordination/brand_locale_surface_coverage_matrix_2026-05-30.tsv; prose expansion not authorized; catalog row only
calm_student_school	anxiety	gen_z_student	standard_book	ko_KR	55	pearl_prime_12x10x5	5	planned	calm_student_school.anxiety.gen_z_student.standard_book.ko_KR	scripts/run_pipeline.py --pipeline-mode spine	series_slot=1; book_slot=1; coverage_matrix_ref=artifacts/coordination/brand_locale_surface_coverage_matrix_2026-05-30.tsv; standard_book chapter-count pending Wave 1 baseline confirmation (10ch registry default vs 12ch F006 arc; operator gold-reference ruling pending); prose expansion not authorized; catalog row only
calm_student_school	anxiety	gen_alpha_students	standard_book	ko_KR	55	pearl_prime_12x10x5	5	planned	calm_student_school.anxiety.gen_alpha_students.standard_book.ko_KR	scripts/run_pipeline.py --pipeline-mode spine	series_slot=1; book_slot=2; coverage_matrix_ref=artifacts/coordination/brand_locale_surface_coverage_matrix_2026-05-30.tsv; standard_book chapter-count pending Wave 1 baseline confirmation (10ch registry default vs 12ch F006 arc; operator gold-reference ruling pending); prose expansion not authorized; catalog row only
calm_student_school	anxiety	millennial_women_professionals	standard_book	ko_KR	55	pearl_prime_12x10x5	5	planned	calm_student_school.anxiety.millennial_women_professionals.standard_book.ko_KR	scripts/run_pipeline.py --pipeline-mode spine	series_slot=1; book_slot=3; coverage_matrix_ref=artifacts/coordination/brand_locale_surface_coverage_matrix_2026-05-30.tsv; standard_book chapter-count pending Wave 1 baseline confirmation (10ch registry default vs 12ch F006 arc; operator gold-reference ruling pending); prose expansion not authorized; catalog row only
