manifest_row_id	source_bank	source_file	atom_id	atom_family	locale	topic	persona	platform_fit	surface_fit	promotion_class	operator_approval	native_review_required	weekly_refresh_required	target_path	target_review_status	production_ready	promotion_action	blockers	expiration_or_review_by	notes
CAND-0124	evergreen_en_us_atoms	artifacts/social_media_atoms/pearl_social_media_writer_20260718/evergreen_en_us_atoms.jsonl	EVG-ENUS-OVER-GEN_-TS-01	TOOL_STEP	en-US	overthinking	gen_z_professionals	instagram;facebook;linkedin;tiktok_reels_shorts;youtube;pinterest;x;threads;google_business	static_caption;carousel;thread;short_video_script;business_update	operator_approved_evergreen_en_us_candidate	operator_approved_in_chat_2026-07-18	no	no	SOURCE_OF_TRUTH/social_media_atoms/evergreen_en_us_atoms.jsonl	reviewed_candidate	no	prepare_only_copy_after_separate_git_authorization	none_for_candidate_review;no_live_publish_authorized	operator_review_complete_2026-07-18	Candidate separated from native-review rows; original proof-root atom remains unchanged.
CAND-0125	evergreen_en_us_atoms	artifacts/social_media_atoms/pearl_social_media_writer_20260718/evergreen_en_us_atoms.jsonl	EVG-ENUS-OVER-GEN_-TS-02	TOOL_STEP	en-US	overthinking	gen_z_professionals	instagram;facebook;linkedin;tiktok_reels_shorts;youtube;pinterest;x;threads;google_business	static_caption;carousel;thread;short_video_script;business_update	operator_approved_evergreen_en_us_candidate	operator_approved_in_chat_2026-07-18	no	no	SOURCE_OF_TRUTH/social_media_atoms/evergreen_en_us_atoms.jsonl	reviewed_candidate	no	prepare_only_copy_after_separate_git_authorization	none_for_candidate_review;no_live_publish_authorized	operator_review_complete_2026-07-18	Candidate separated from native-review rows; original proof-root atom remains unchanged.
CAND-0126	evergreen_en_us_atoms	artifacts/social_media_atoms/pearl_social_media_writer_20260718/evergreen_en_us_atoms.jsonl	EVG-ENUS-OVER-GEN_-TS-03	TOOL_STEP	en-US	overthinking	gen_z_professionals	instagram;facebook;linkedin;tiktok_reels_shorts;youtube;pinterest;x;threads;google_business	static_caption;carousel;thread;short_video_script;business_update	operator_approved_evergreen_en_us_candidate	operator_approved_in_chat_2026-07-18	no	no	SOURCE_OF_TRUTH/social_media_atoms/evergreen_en_us_atoms.jsonl	reviewed_candidate	no	prepare_only_copy_after_separate_git_authorization	none_for_candidate_review;no_live_publish_authorized	operator_review_complete_2026-07-18	Candidate separated from native-review rows; original proof-root atom remains unchanged.
CAND-0127	evergreen_en_us_atoms	artifacts/social_media_atoms/pearl_social_media_writer_20260718/evergreen_en_us_atoms.jsonl	EVG-ENUS-OVER-GEN_-SP-01	SAVEABLE_PAYOFF	en-US	overthinking	gen_z_professionals	instagram;facebook;linkedin;tiktok_reels_shorts;youtube;pinterest;x;threads;google_business	static_caption;carousel;thread;short_video_script;business_update	operator_approved_evergreen_en_us_candidate	operator_approved_in_chat_2026-07-18	no	no	SOURCE_OF_TRUTH/social_media_atoms/evergreen_en_us_atoms.jsonl	reviewed_candidate	no	prepare_only_copy_after_separate_git_authorization	none_for_candidate_review;no_live_publish_authorized	operator_review_complete_2026-07-18	Candidate separated from native-review rows; original proof-root atom remains unchanged.
CAND-0128	evergreen_en_us_atoms	artifacts/social_media_atoms/pearl_social_media_writer_20260718/evergreen_en_us_atoms.jsonl	EVG-ENUS-OVER-GEN_-SP-02	SAVEABLE_PAYOFF	en-US	overthinking	gen_z_professionals	instagram;facebook;linkedin;tiktok_reels_shorts;youtube;pinterest;x;threads;google_business	static_caption;carousel;thread;short_video_script;business_update	operator_approved_evergreen_en_us_candidate	operator_approved_in_chat_2026-07-18	no	no	SOURCE_OF_TRUTH/social_media_atoms/evergreen_en_us_atoms.jsonl	reviewed_candidate	no	prepare_only_copy_after_separate_git_authorization	none_for_candidate_review;no_live_publish_authorized	operator_review_complete_2026-07-18	Candidate separated from native-review rows; original proof-root atom remains unchanged.
CAND-0129	evergreen_en_us_atoms	artifacts/social_media_atoms/pearl_social_media_writer_20260718/evergreen_en_us_atoms.jsonl	EVG-ENUS-OVER-GEN_-SP-03	SAVEABLE_PAYOFF	en-US	overthinking	gen_z_professionals	instagram;facebook;linkedin;tiktok_reels_shorts;youtube;pinterest;x;threads;google_business	static_caption;carousel;thread;short_video_script;business_update	operator_approved_evergreen_en_us_candidate	operator_approved_in_chat_2026-07-18	no	no	SOURCE_OF_TRUTH/social_media_atoms/evergreen_en_us_atoms.jsonl	reviewed_candidate	no	prepare_only_copy_after_separate_git_authorization	none_for_candidate_review;no_live_publish_authorized	operator_review_complete_2026-07-18	Candidate separated from native-review rows; original proof-root atom remains unchanged.
CAND-0130	evergreen_en_us_atoms	artifacts/social_media_atoms/pearl_social_media_writer_20260718/evergreen_en_us_atoms.jsonl	EVG-ENUS-OVER-GEN_-CA-01	CTA_ANCHOR	en-US	overthinking	gen_z_professionals	instagram;facebook;linkedin;tiktok_reels_shorts;youtube;pinterest;x;threads;google_business	static_caption;carousel;thread;short_video_script;business_update	operator_approved_evergreen_en_us_candidate	operator_approved_in_chat_2026-07-18	no	no	SOURCE_OF_TRUTH/social_media_atoms/evergreen_en_us_atoms.jsonl	reviewed_candidate	no	prepare_only_copy_after_separate_git_authorization	none_for_candidate_review;no_live_publish_authorized	operator_review_complete_2026-07-18	Candidate separated from native-review rows; original proof-root atom remains unchanged.
CAND-0131	evergreen_en_us_atoms	artifacts/social_media_atoms/pearl_social_media_writer_20260718/evergreen_en_us_atoms.jsonl	EVG-ENUS-OVER-GEN_-CA-02	CTA_ANCHOR	en-US	overthinking	gen_z_professionals	instagram;facebook;linkedin;tiktok_reels_shorts;youtube;pinterest;x;threads;google_business	static_caption;carousel;thread;short_video_script;business_update	operator_approved_evergreen_en_us_candidate	operator_approved_in_chat_2026-07-18	no	no	SOURCE_OF_TRUTH/social_media_atoms/evergreen_en_us_atoms.jsonl	reviewed_candidate	no	prepare_only_copy_after_separate_git_authorization	none_for_candidate_review;no_live_publish_authorized	operator_review_complete_2026-07-18	Candidate separated from native-review rows; original proof-root atom remains unchanged.
CAND-0132	evergreen_en_us_atoms	artifacts/social_media_atoms/pearl_social_media_writer_20260718/evergreen_en_us_atoms.jsonl	EVG-ENUS-OVER-GEN_-CA-03	CTA_ANCHOR	en-US	overthinking	gen_z_professionals	instagram;facebook;linkedin;tiktok_reels_shorts;youtube;pinterest;x;threads;google_business	static_caption;carousel;thread;short_video_script;business_update	operator_approved_evergreen_en_us_candidate	operator_approved_in_chat_2026-07-18	no	no	SOURCE_OF_TRUTH/social_media_atoms/evergreen_en_us_atoms.jsonl	reviewed_candidate	no	prepare_only_copy_after_separate_git_authorization	none_for_candidate_review;no_live_publish_authorized	operator_review_complete_2026-07-18	Candidate separated from native-review rows; original proof-root atom remains unchanged.
CAND-0133	evergreen_en_us_atoms	artifacts/social_media_atoms/pearl_social_media_writer_20260718/evergreen_en_us_atoms.jsonl	EVG-ENUS-OVER-GEN_-B-01	BRIDGE	en-US	overthinking	gen_z_professionals	instagram;facebook;linkedin;tiktok_reels_shorts;youtube;pinterest;x;threads;google_business	static_caption;carousel;thread;short_video_script;business_update	operator_approved_evergreen_en_us_candidate	operator_approved_in_chat_2026-07-18	no	no	SOURCE_OF_TRUTH/social_media_atoms/evergreen_en_us_atoms.jsonl	reviewed_candidate	no	prepare_only_copy_after_separate_git_authorization	none_for_candidate_review;no_live_publish_authorized	operator_review_complete_2026-07-18	Candidate separated from native-review rows; original proof-root atom remains unchanged.
CAND-0134	evergreen_en_us_atoms	artifacts/social_media_atoms/pearl_social_media_writer_20260718/evergreen_en_us_atoms.jsonl	EVG-ENUS-OVER-GEN_-B-02	BRIDGE	en-US	overthinking	gen_z_professionals	instagram;facebook;linkedin;tiktok_reels_shorts;youtube;pinterest;x;threads;google_business	static_caption;carousel;thread;short_video_script;business_update	operator_approved_evergreen_en_us_candidate	operator_approved_in_chat_2026-07-18	no	no	SOURCE_OF_TRUTH/social_media_atoms/evergreen_en_us_atoms.jsonl	reviewed_candidate	no	prepare_only_copy_after_separate_git_authorization	none_for_candidate_review;no_live_publish_authorized	operator_review_complete_2026-07-18	Candidate separated from native-review rows; original proof-root atom remains unchanged.
CAND-0135	evergreen_en_us_atoms	artifacts/social_media_atoms/pearl_social_media_writer_20260718/evergreen_en_us_atoms.jsonl	EVG-ENUS-OVER-GEN_-B-03	BRIDGE	en-US	overthinking	gen_z_professionals	instagram;facebook;linkedin;tiktok_reels_shorts;youtube;pinterest;x;threads;google_business	static_caption;carousel;thread;short_video_script;business_update	operator_approved_evergreen_en_us_candidate	operator_approved_in_chat_2026-07-18	no	no	SOURCE_OF_TRUTH/social_media_atoms/evergreen_en_us_atoms.jsonl	reviewed_candidate	no	prepare_only_copy_after_separate_git_authorization	none_for_candidate_review;no_live_publish_authorized	operator_review_complete_2026-07-18	Candidate separated from native-review rows; original proof-root atom remains unchanged.
CAND-0136	evergreen_en_us_atoms	artifacts/social_media_atoms/pearl_social_media_writer_20260718/evergreen_en_us_atoms.jsonl	EVG-ENUS-OVER-HEAL-HC-01	HOOK_COVER	en-US	overthinking	healthcare_rns	instagram;facebook;linkedin;tiktok_reels_shorts;youtube;pinterest;x;threads;google_business	static_caption;carousel;thread;short_video_script;business_update	operator_approved_evergreen_en_us_candidate	operator_approved_in_chat_2026-07-18	no	no	SOURCE_OF_TRUTH/social_media_atoms/evergreen_en_us_atoms.jsonl	reviewed_candidate	no	prepare_only_copy_after_separate_git_authorization	none_for_candidate_review;no_live_publish_authorized	operator_review_complete_2026-07-18	Candidate separated from native-review rows; original proof-root atom remains unchanged.
CAND-0137	evergreen_en_us_atoms	artifacts/social_media_atoms/pearl_social_media_writer_20260718/evergreen_en_us_atoms.jsonl	EVG-ENUS-OVER-HEAL-HC-02	HOOK_COVER	en-US	overthinking	healthcare_rns	instagram;facebook;linkedin;tiktok_reels_shorts;youtube;pinterest;x;threads;google_business	static_caption;carousel;thread;short_video_script;business_update	operator_approved_evergreen_en_us_candidate	operator_approved_in_chat_2026-07-18	no	no	SOURCE_OF_TRUTH/social_media_atoms/evergreen_en_us_atoms.jsonl	reviewed_candidate	no	prepare_only_copy_after_separate_git_authorization	none_for_candidate_review;no_live_publish_authorized	operator_review_complete_2026-07-18	Candidate separated from native-review rows; original proof-root atom remains unchanged.
CAND-0138	evergreen_en_us_atoms	artifacts/social_media_atoms/pearl_social_media_writer_20260718/evergreen_en_us_atoms.jsonl	EVG-ENUS-OVER-HEAL-HC-03	HOOK_COVER	en-US	overthinking	healthcare_rns	instagram;facebook;linkedin;tiktok_reels_shorts;youtube;pinterest;x;threads;google_business	static_caption;carousel;thread;short_video_script;business_update	operator_approved_evergreen_en_us_candidate	operator_approved_in_chat_2026-07-18	no	no	SOURCE_OF_TRUTH/social_media_atoms/evergreen_en_us_atoms.jsonl	reviewed_candidate	no	prepare_only_copy_after_separate_git_authorization	none_for_candidate_review;no_live_publish_authorized	operator_review_complete_2026-07-18	Candidate separated from native-review rows; original proof-root atom remains unchanged.
CAND-0139	evergreen_en_us_atoms	artifacts/social_media_atoms/pearl_social_media_writer_20260718/evergreen_en_us_atoms.jsonl	EVG-ENUS-OVER-HEAL-SS-01	SOMATIC_SETUP	en-US	overthinking	healthcare_rns	instagram;facebook;linkedin;tiktok_reels_shorts;youtube;pinterest;x;threads;google_business	static_caption;carousel;thread;short_video_script;business_update	operator_approved_evergreen_en_us_candidate	operator_approved_in_chat_2026-07-18	no	no	SOURCE_OF_TRUTH/social_media_atoms/evergreen_en_us_atoms.jsonl	reviewed_candidate	no	prepare_only_copy_after_separate_git_authorization	none_for_candidate_review;no_live_publish_authorized	operator_review_complete_2026-07-18	Candidate separated from native-review rows; original proof-root atom remains unchanged.
CAND-0140	evergreen_en_us_atoms	artifacts/social_media_atoms/pearl_social_media_writer_20260718/evergreen_en_us_atoms.jsonl	EVG-ENUS-OVER-HEAL-SS-02	SOMATIC_SETUP	en-US	overthinking	healthcare_rns	instagram;facebook;linkedin;tiktok_reels_shorts;youtube;pinterest;x;threads;google_business	static_caption;carousel;thread;short_video_script;business_update	operator_approved_evergreen_en_us_candidate	operator_approved_in_chat_2026-07-18	no	no	SOURCE_OF_TRUTH/social_media_atoms/evergreen_en_us_atoms.jsonl	reviewed_candidate	no	prepare_only_copy_after_separate_git_authorization	none_for_candidate_review;no_live_publish_authorized	operator_review_complete_2026-07-18	Candidate separated from native-review rows; original proof-root atom remains unchanged.
CAND-0141	evergreen_en_us_atoms	artifacts/social_media_atoms/pearl_social_media_writer_20260718/evergreen_en_us_atoms.jsonl	EVG-ENUS-OVER-HEAL-SS-03	SOMATIC_SETUP	en-US	overthinking	healthcare_rns	instagram;facebook;linkedin;tiktok_reels_shorts;youtube;pinterest;x;threads;google_business	static_caption;carousel;thread;short_video_script;business_update	operator_approved_evergreen_en_us_candidate	operator_approved_in_chat_2026-07-18	no	no	SOURCE_OF_TRUTH/social_media_atoms/evergreen_en_us_atoms.jsonl	reviewed_candidate	no	prepare_only_copy_after_separate_git_authorization	none_for_candidate_review;no_live_publish_authorized	operator_review_complete_2026-07-18	Candidate separated from native-review rows; original proof-root atom remains unchanged.
CAND-0142	evergreen_en_us_atoms	artifacts/social_media_atoms/pearl_social_media_writer_20260718/evergreen_en_us_atoms.jsonl	EVG-ENUS-OVER-HEAL-PA-01	PROBLEM_AGITATION	en-US	overthinking	healthcare_rns	instagram;facebook;linkedin;tiktok_reels_shorts;youtube;pinterest;x;threads;google_business	static_caption;carousel;thread;short_video_script;business_update	operator_approved_evergreen_en_us_candidate	operator_approved_in_chat_2026-07-18	no	no	SOURCE_OF_TRUTH/social_media_atoms/evergreen_en_us_atoms.jsonl	reviewed_candidate	no	prepare_only_copy_after_separate_git_authorization	none_for_candidate_review;no_live_publish_authorized	operator_review_complete_2026-07-18	Candidate separated from native-review rows; original proof-root atom remains unchanged.
CAND-0143	evergreen_en_us_atoms	artifacts/social_media_atoms/pearl_social_media_writer_20260718/evergreen_en_us_atoms.jsonl	EVG-ENUS-OVER-HEAL-PA-02	PROBLEM_AGITATION	en-US	overthinking	healthcare_rns	instagram;facebook;linkedin;tiktok_reels_shorts;youtube;pinterest;x;threads;google_business	static_caption;carousel;thread;short_video_script;business_update	operator_approved_evergreen_en_us_candidate	operator_approved_in_chat_2026-07-18	no	no	SOURCE_OF_TRUTH/social_media_atoms/evergreen_en_us_atoms.jsonl	reviewed_candidate	no	prepare_only_copy_after_separate_git_authorization	none_for_candidate_review;no_live_publish_authorized	operator_review_complete_2026-07-18	Candidate separated from native-review rows; original proof-root atom remains unchanged.
CAND-0144	evergreen_en_us_atoms	artifacts/social_media_atoms/pearl_social_media_writer_20260718/evergreen_en_us_atoms.jsonl	EVG-ENUS-OVER-HEAL-PA-03	PROBLEM_AGITATION	en-US	overthinking	healthcare_rns	instagram;facebook;linkedin;tiktok_reels_shorts;youtube;pinterest;x;threads;google_business	static_caption;carousel;thread;short_video_script;business_update	operator_approved_evergreen_en_us_candidate	operator_approved_in_chat_2026-07-18	no	no	SOURCE_OF_TRUTH/social_media_atoms/evergreen_en_us_atoms.jsonl	reviewed_candidate	no	prepare_only_copy_after_separate_git_authorization	none_for_candidate_review;no_live_publish_authorized	operator_review_complete_2026-07-18	Candidate separated from native-review rows; original proof-root atom remains unchanged.
CAND-0145	evergreen_en_us_atoms	artifacts/social_media_atoms/pearl_social_media_writer_20260718/evergreen_en_us_atoms.jsonl	EVG-ENUS-OVER-HEAL-ME-01	MECHANISM_EXPLAINER	en-US	overthinking	healthcare_rns	instagram;facebook;linkedin;tiktok_reels_shorts;youtube;pinterest;x;threads;google_business	static_caption;carousel;thread;short_video_script;business_update	operator_approved_evergreen_en_us_candidate	operator_approved_in_chat_2026-07-18	no	no	SOURCE_OF_TRUTH/social_media_atoms/evergreen_en_us_atoms.jsonl	reviewed_candidate	no	prepare_only_copy_after_separate_git_authorization	none_for_candidate_review;no_live_publish_authorized	operator_review_complete_2026-07-18	Candidate separated from native-review rows; original proof-root atom remains unchanged.
CAND-0146	evergreen_en_us_atoms	artifacts/social_media_atoms/pearl_social_media_writer_20260718/evergreen_en_us_atoms.jsonl	EVG-ENUS-OVER-HEAL-ME-02	MECHANISM_EXPLAINER	en-US	overthinking	healthcare_rns	instagram;facebook;linkedin;tiktok_reels_shorts;youtube;pinterest;x;threads;google_business	static_caption;carousel;thread;short_video_script;business_update	operator_approved_evergreen_en_us_candidate	operator_approved_in_chat_2026-07-18	no	no	SOURCE_OF_TRUTH/social_media_atoms/evergreen_en_us_atoms.jsonl	reviewed_candidate	no	prepare_only_copy_after_separate_git_authorization	none_for_candidate_review;no_live_publish_authorized	operator_review_complete_2026-07-18	Candidate separated from native-review rows; original proof-root atom remains unchanged.
CAND-0147	evergreen_en_us_atoms	artifacts/social_media_atoms/pearl_social_media_writer_20260718/evergreen_en_us_atoms.jsonl	EVG-ENUS-OVER-HEAL-ME-03	MECHANISM_EXPLAINER	en-US	overthinking	healthcare_rns	instagram;facebook;linkedin;tiktok_reels_shorts;youtube;pinterest;x;threads;google_business	static_caption;carousel;thread;short_video_script;business_update	operator_approved_evergreen_en_us_candidate	operator_approved_in_chat_2026-07-18	no	no	SOURCE_OF_TRUTH/social_media_atoms/evergreen_en_us_atoms.jsonl	reviewed_candidate	no	prepare_only_copy_after_separate_git_authorization	none_for_candidate_review;no_live_publish_authorized	operator_review_complete_2026-07-18	Candidate separated from native-review rows; original proof-root atom remains unchanged.
CAND-0148	evergreen_en_us_atoms	artifacts/social_media_atoms/pearl_social_media_writer_20260718/evergreen_en_us_atoms.jsonl	EVG-ENUS-OVER-HEAL-R-01	REFRAME	en-US	overthinking	healthcare_rns	instagram;facebook;linkedin;tiktok_reels_shorts;youtube;pinterest;x;threads;google_business	static_caption;carousel;thread;short_video_script;business_update	operator_approved_evergreen_en_us_candidate	operator_approved_in_chat_2026-07-18	no	no	SOURCE_OF_TRUTH/social_media_atoms/evergreen_en_us_atoms.jsonl	reviewed_candidate	no	prepare_only_copy_after_separate_git_authorization	none_for_candidate_review;no_live_publish_authorized	operator_review_complete_2026-07-18	Candidate separated from native-review rows; original proof-root atom remains unchanged.
CAND-0149	evergreen_en_us_atoms	artifacts/social_media_atoms/pearl_social_media_writer_20260718/evergreen_en_us_atoms.jsonl	EVG-ENUS-OVER-HEAL-R-02	REFRAME	en-US	overthinking	healthcare_rns	instagram;facebook;linkedin;tiktok_reels_shorts;youtube;pinterest;x;threads;google_business	static_caption;carousel;thread;short_video_script;business_update	operator_approved_evergreen_en_us_candidate	operator_approved_in_chat_2026-07-18	no	no	SOURCE_OF_TRUTH/social_media_atoms/evergreen_en_us_atoms.jsonl	reviewed_candidate	no	prepare_only_copy_after_separate_git_authorization	none_for_candidate_review;no_live_publish_authorized	operator_review_complete_2026-07-18	Candidate separated from native-review rows; original proof-root atom remains unchanged.
CAND-0150	evergreen_en_us_atoms	artifacts/social_media_atoms/pearl_social_media_writer_20260718/evergreen_en_us_atoms.jsonl	EVG-ENUS-OVER-HEAL-R-03	REFRAME	en-US	overthinking	healthcare_rns	instagram;facebook;linkedin;tiktok_reels_shorts;youtube;pinterest;x;threads;google_business	static_caption;carousel;thread;short_video_script;business_update	operator_approved_evergreen_en_us_candidate	operator_approved_in_chat_2026-07-18	no	no	SOURCE_OF_TRUTH/social_media_atoms/evergreen_en_us_atoms.jsonl	reviewed_candidate	no	prepare_only_copy_after_separate_git_authorization	none_for_candidate_review;no_live_publish_authorized	operator_review_complete_2026-07-18	Candidate separated from native-review rows; original proof-root atom remains unchanged.
CAND-0151	evergreen_en_us_atoms	artifacts/social_media_atoms/pearl_social_media_writer_20260718/evergreen_en_us_atoms.jsonl	EVG-ENUS-OVER-HEAL-TS-01	TOOL_STEP	en-US	overthinking	healthcare_rns	instagram;facebook;linkedin;tiktok_reels_shorts;youtube;pinterest;x;threads;google_business	static_caption;carousel;thread;short_video_script;business_update	operator_approved_evergreen_en_us_candidate	operator_approved_in_chat_2026-07-18	no	no	SOURCE_OF_TRUTH/social_media_atoms/evergreen_en_us_atoms.jsonl	reviewed_candidate	no	prepare_only_copy_after_separate_git_authorization	none_for_candidate_review;no_live_publish_authorized	operator_review_complete_2026-07-18	Candidate separated from native-review rows; original proof-root atom remains unchanged.
CAND-0152	evergreen_en_us_atoms	artifacts/social_media_atoms/pearl_social_media_writer_20260718/evergreen_en_us_atoms.jsonl	EVG-ENUS-OVER-HEAL-TS-02	TOOL_STEP	en-US	overthinking	healthcare_rns	instagram;facebook;linkedin;tiktok_reels_shorts;youtube;pinterest;x;threads;google_business	static_caption;carousel;thread;short_video_script;business_update	operator_approved_evergreen_en_us_candidate	operator_approved_in_chat_2026-07-18	no	no	SOURCE_OF_TRUTH/social_media_atoms/evergreen_en_us_atoms.jsonl	reviewed_candidate	no	prepare_only_copy_after_separate_git_authorization	none_for_candidate_review;no_live_publish_authorized	operator_review_complete_2026-07-18	Candidate separated from native-review rows; original proof-root atom remains unchanged.
CAND-0153	evergreen_en_us_atoms	artifacts/social_media_atoms/pearl_social_media_writer_20260718/evergreen_en_us_atoms.jsonl	EVG-ENUS-OVER-HEAL-TS-03	TOOL_STEP	en-US	overthinking	healthcare_rns	instagram;facebook;linkedin;tiktok_reels_shorts;youtube;pinterest;x;threads;google_business	static_caption;carousel;thread;short_video_script;business_update	operator_approved_evergreen_en_us_candidate	operator_approved_in_chat_2026-07-18	no	no	SOURCE_OF_TRUTH/social_media_atoms/evergreen_en_us_atoms.jsonl	reviewed_candidate	no	prepare_only_copy_after_separate_git_authorization	none_for_candidate_review;no_live_publish_authorized	operator_review_complete_2026-07-18	Candidate separated from native-review rows; original proof-root atom remains unchanged.
CAND-0154	evergreen_en_us_atoms	artifacts/social_media_atoms/pearl_social_media_writer_20260718/evergreen_en_us_atoms.jsonl	EVG-ENUS-OVER-HEAL-SP-01	SAVEABLE_PAYOFF	en-US	overthinking	healthcare_rns	instagram;facebook;linkedin;tiktok_reels_shorts;youtube;pinterest;x;threads;google_business	static_caption;carousel;thread;short_video_script;business_update	operator_approved_evergreen_en_us_candidate	operator_approved_in_chat_2026-07-18	no	no	SOURCE_OF_TRUTH/social_media_atoms/evergreen_en_us_atoms.jsonl	reviewed_candidate	no	prepare_only_copy_after_separate_git_authorization	none_for_candidate_review;no_live_publish_authorized	operator_review_complete_2026-07-18	Candidate separated from native-review rows; original proof-root atom remains unchanged.
CAND-0155	evergreen_en_us_atoms	artifacts/social_media_atoms/pearl_social_media_writer_20260718/evergreen_en_us_atoms.jsonl	EVG-ENUS-OVER-HEAL-SP-02	SAVEABLE_PAYOFF	en-US	overthinking	healthcare_rns	instagram;facebook;linkedin;tiktok_reels_shorts;youtube;pinterest;x;threads;google_business	static_caption;carousel;thread;short_video_script;business_update	operator_approved_evergreen_en_us_candidate	operator_approved_in_chat_2026-07-18	no	no	SOURCE_OF_TRUTH/social_media_atoms/evergreen_en_us_atoms.jsonl	reviewed_candidate	no	prepare_only_copy_after_separate_git_authorization	none_for_candidate_review;no_live_publish_authorized	operator_review_complete_2026-07-18	Candidate separated from native-review rows; original proof-root atom remains unchanged.
CAND-0156	evergreen_en_us_atoms	artifacts/social_media_atoms/pearl_social_media_writer_20260718/evergreen_en_us_atoms.jsonl	EVG-ENUS-OVER-HEAL-SP-03	SAVEABLE_PAYOFF	en-US	overthinking	healthcare_rns	instagram;facebook;linkedin;tiktok_reels_shorts;youtube;pinterest;x;threads;google_business	static_caption;carousel;thread;short_video_script;business_update	operator_approved_evergreen_en_us_candidate	operator_approved_in_chat_2026-07-18	no	no	SOURCE_OF_TRUTH/social_media_atoms/evergreen_en_us_atoms.jsonl	reviewed_candidate	no	prepare_only_copy_after_separate_git_authorization	none_for_candidate_review;no_live_publish_authorized	operator_review_complete_2026-07-18	Candidate separated from native-review rows; original proof-root atom remains unchanged.
CAND-0157	evergreen_en_us_atoms	artifacts/social_media_atoms/pearl_social_media_writer_20260718/evergreen_en_us_atoms.jsonl	EVG-ENUS-OVER-HEAL-CA-01	CTA_ANCHOR	en-US	overthinking	healthcare_rns	instagram;facebook;linkedin;tiktok_reels_shorts;youtube;pinterest;x;threads;google_business	static_caption;carousel;thread;short_video_script;business_update	operator_approved_evergreen_en_us_candidate	operator_approved_in_chat_2026-07-18	no	no	SOURCE_OF_TRUTH/social_media_atoms/evergreen_en_us_atoms.jsonl	reviewed_candidate	no	prepare_only_copy_after_separate_git_authorization	none_for_candidate_review;no_live_publish_authorized	operator_review_complete_2026-07-18	Candidate separated from native-review rows; original proof-root atom remains unchanged.
CAND-0158	evergreen_en_us_atoms	artifacts/social_media_atoms/pearl_social_media_writer_20260718/evergreen_en_us_atoms.jsonl	EVG-ENUS-OVER-HEAL-CA-02	CTA_ANCHOR	en-US	overthinking	healthcare_rns	instagram;facebook;linkedin;tiktok_reels_shorts;youtube;pinterest;x;threads;google_business	static_caption;carousel;thread;short_video_script;business_update	operator_approved_evergreen_en_us_candidate	operator_approved_in_chat_2026-07-18	no	no	SOURCE_OF_TRUTH/social_media_atoms/evergreen_en_us_atoms.jsonl	reviewed_candidate	no	prepare_only_copy_after_separate_git_authorization	none_for_candidate_review;no_live_publish_authorized	operator_review_complete_2026-07-18	Candidate separated from native-review rows; original proof-root atom remains unchanged.
CAND-0159	evergreen_en_us_atoms	artifacts/social_media_atoms/pearl_social_media_writer_20260718/evergreen_en_us_atoms.jsonl	EVG-ENUS-OVER-HEAL-CA-03	CTA_ANCHOR	en-US	overthinking	healthcare_rns	instagram;facebook;linkedin;tiktok_reels_shorts;youtube;pinterest;x;threads;google_business	static_caption;carousel;thread;short_video_script;business_update	operator_approved_evergreen_en_us_candidate	operator_approved_in_chat_2026-07-18	no	no	SOURCE_OF_TRUTH/social_media_atoms/evergreen_en_us_atoms.jsonl	reviewed_candidate	no	prepare_only_copy_after_separate_git_authorization	none_for_candidate_review;no_live_publish_authorized	operator_review_complete_2026-07-18	Candidate separated from native-review rows; original proof-root atom remains unchanged.
CAND-0160	evergreen_en_us_atoms	artifacts/social_media_atoms/pearl_social_media_writer_20260718/evergreen_en_us_atoms.jsonl	EVG-ENUS-OVER-HEAL-B-01	BRIDGE	en-US	overthinking	healthcare_rns	instagram;facebook;linkedin;tiktok_reels_shorts;youtube;pinterest;x;threads;google_business	static_caption;carousel;thread;short_video_script;business_update	operator_approved_evergreen_en_us_candidate	operator_approved_in_chat_2026-07-18	no	no	SOURCE_OF_TRUTH/social_media_atoms/evergreen_en_us_atoms.jsonl	reviewed_candidate	no	prepare_only_copy_after_separate_git_authorization	none_for_candidate_review;no_live_publish_authorized	operator_review_complete_2026-07-18	Candidate separated from native-review rows; original proof-root atom remains unchanged.
CAND-0161	evergreen_en_us_atoms	artifacts/social_media_atoms/pearl_social_media_writer_20260718/evergreen_en_us_atoms.jsonl	EVG-ENUS-OVER-HEAL-B-02	BRIDGE	en-US	overthinking	healthcare_rns	instagram;facebook;linkedin;tiktok_reels_shorts;youtube;pinterest;x;threads;google_business	static_caption;carousel;thread;short_video_script;business_update	operator_approved_evergreen_en_us_candidate	operator_approved_in_chat_2026-07-18	no	no	SOURCE_OF_TRUTH/social_media_atoms/evergreen_en_us_atoms.jsonl	reviewed_candidate	no	prepare_only_copy_after_separate_git_authorization	none_for_candidate_review;no_live_publish_authorized	operator_review_complete_2026-07-18	Candidate separated from native-review rows; original proof-root atom remains unchanged.
