path	defect_class	en_source_status	other_locales_affected	origin_commit
atoms/corporate_managers/grief/STORY/locales/zh-TW/CANONICAL.txt	META_COMMENTARY	EN_CLEAN_ZH_CORRUPTED	PRESENT_CLEAN:ja-JP	85cd624e95
atoms/corporate_managers/grief/REFLECTION/locales/zh-TW/CANONICAL.txt	EMPTY_STUB	EN_ALSO_CORRUPTED	PRESENT_CLEAN:ja-JP	d2d79c4e93
atoms/corporate_managers/grief/TAKEAWAY/locales/zh-TW/CANONICAL.txt	META_COMMENTARY	EN_CLEAN_ZH_CORRUPTED	PRESENT_CLEAN:ja-JP,ko-KR	85cd624e95
atoms/corporate_managers/imposter_syndrome/PIVOT/locales/zh-TW/CANONICAL.txt	META_COMMENTARY	EN_CLEAN_ZH_CORRUPTED	PRESENT_CLEAN:ja-JP,zh-CN,ko-KR	85cd624e95
atoms/corporate_managers/imposter_syndrome/watcher/locales/zh-TW/CANONICAL.txt	META_COMMENTARY	EN_CLEAN_ZH_CORRUPTED	PRESENT_CLEAN:ja-JP,zh-CN	85cd624e95
atoms/corporate_managers/imposter_syndrome/INTEGRATION/locales/zh-TW/CANONICAL.txt	EMPTY_STUB	EN_ALSO_CORRUPTED	PRESENT_CLEAN:ja-JP	0d1cf1520d
atoms/corporate_managers/imposter_syndrome/overwhelm/locales/zh-TW/CANONICAL.txt	META_COMMENTARY	EN_CLEAN_ZH_CORRUPTED	PRESENT_CLEAN:ja-JP	85cd624e95
atoms/corporate_managers/imposter_syndrome/spiral/locales/zh-TW/CANONICAL.txt	META_COMMENTARY	EN_CLEAN_ZH_CORRUPTED	PRESENT_CLEAN:ja-JP	85cd624e95
atoms/corporate_managers/imposter_syndrome/grief/locales/zh-TW/CANONICAL.txt	META_COMMENTARY	EN_CLEAN_ZH_CORRUPTED	PRESENT_CLEAN:ja-JP,zh-CN	85cd624e95
atoms/corporate_managers/imposter_syndrome/false_alarm/locales/zh-TW/CANONICAL.txt	META_COMMENTARY	EN_CLEAN_ZH_CORRUPTED	PRESENT_CLEAN:ja-JP,zh-CN	85cd624e95
atoms/corporate_managers/imposter_syndrome/EXERCISE/locales/zh-TW/CANONICAL.txt	META_COMMENTARY	EN_CLEAN_ZH_CORRUPTED	PRESENT_CLEAN:ja-JP,zh-CN,ko-KR	85cd624e95
atoms/corporate_managers/imposter_syndrome/shame/locales/zh-TW/CANONICAL.txt	META_COMMENTARY	EN_ALSO_CORRUPTED	AFFECTED:ja-JP	85cd624e95
atoms/corporate_managers/imposter_syndrome/COMPRESSION/locales/zh-TW/CANONICAL.txt	UNTRANSLATED_ENGLISH	EN_CLEAN_ZH_CORRUPTED	AFFECTED:ja-JP	d2d79c4e93
atoms/corporate_managers/imposter_syndrome/comparison/locales/zh-TW/CANONICAL.txt	META_COMMENTARY	EN_ALSO_CORRUPTED	AFFECTED:ja-JP	85cd624e95
atoms/corporate_managers/imposter_syndrome/SCENE/locales/zh-TW/CANONICAL.txt	META_COMMENTARY	EN_CLEAN_ZH_CORRUPTED	PRESENT_CLEAN:ja-JP,zh-CN,ko-KR	85cd624e95
atoms/corporate_managers/imposter_syndrome/PERMISSION/locales/zh-TW/CANONICAL.txt	META_COMMENTARY	EN_CLEAN_ZH_CORRUPTED	PRESENT_CLEAN:ja-JP,zh-CN,ko-KR	85cd624e95
atoms/corporate_managers/imposter_syndrome/THREAD/locales/zh-TW/CANONICAL.txt	META_COMMENTARY	EN_CLEAN_ZH_CORRUPTED	PRESENT_CLEAN:ja-JP,zh-CN,ko-KR	85cd624e95
atoms/corporate_managers/imposter_syndrome/HOOK/locales/zh-TW/CANONICAL.txt	META_COMMENTARY	EN_CLEAN_ZH_CORRUPTED	PRESENT_CLEAN:ja-JP,zh-CN,ko-KR	85cd624e95
atoms/corporate_managers/imposter_syndrome/STORY/locales/zh-TW/CANONICAL.txt	META_COMMENTARY	EN_CLEAN_ZH_CORRUPTED	PRESENT_CLEAN:ja-JP,zh-CN	85cd624e95
atoms/corporate_managers/imposter_syndrome/REFLECTION/locales/zh-TW/CANONICAL.txt	META_COMMENTARY	EN_ALSO_CORRUPTED	PRESENT_CLEAN:ja-JP	85cd624e95
atoms/corporate_managers/imposter_syndrome/TAKEAWAY/locales/zh-TW/CANONICAL.txt	META_COMMENTARY	EN_CLEAN_ZH_CORRUPTED	PRESENT_CLEAN:ja-JP,zh-CN,ko-KR	85cd624e95
atoms/corporate_managers/self_worth/PIVOT/locales/zh-TW/CANONICAL.txt	META_COMMENTARY	EN_CLEAN_ZH_CORRUPTED	PRESENT_CLEAN:ja-JP,ko-KR	85cd624e95
atoms/corporate_managers/self_worth/watcher/locales/zh-TW/CANONICAL.txt	UNTRANSLATED_ENGLISH	EN_CLEAN_ZH_CORRUPTED	PRESENT_CLEAN:ja-JP	85cd624e95
atoms/corporate_managers/self_worth/INTEGRATION/locales/zh-TW/CANONICAL.txt	EMPTY_STUB	EN_ALSO_CORRUPTED	PRESENT_CLEAN:ja-JP	0d1cf1520d
atoms/corporate_managers/self_worth/overwhelm/locales/zh-TW/CANONICAL.txt	UNTRANSLATED_ENGLISH	EN_CLEAN_ZH_CORRUPTED	PRESENT_CLEAN:ja-JP	85cd624e95
atoms/corporate_managers/self_worth/spiral/locales/zh-TW/CANONICAL.txt	META_COMMENTARY	EN_CLEAN_ZH_CORRUPTED	PRESENT_CLEAN:ja-JP	85cd624e95
atoms/corporate_managers/self_worth/grief/locales/zh-TW/CANONICAL.txt	META_COMMENTARY	EN_CLEAN_ZH_CORRUPTED	PRESENT_CLEAN:ja-JP	85cd624e95
atoms/corporate_managers/self_worth/false_alarm/locales/zh-TW/CANONICAL.txt	META_COMMENTARY	EN_CLEAN_ZH_CORRUPTED	PRESENT_CLEAN:ja-JP	85cd624e95
atoms/corporate_managers/self_worth/EXERCISE/locales/zh-TW/CANONICAL.txt	META_COMMENTARY	EN_CLEAN_ZH_CORRUPTED	PRESENT_CLEAN:ja-JP,ko-KR	85cd624e95
atoms/corporate_managers/self_worth/shame/locales/zh-TW/CANONICAL.txt	META_COMMENTARY	EN_ALSO_CORRUPTED	AFFECTED:ja-JP	85cd624e95
atoms/corporate_managers/self_worth/COMPRESSION/locales/zh-TW/CANONICAL.txt	UNTRANSLATED_ENGLISH	EN_CLEAN_ZH_CORRUPTED	AFFECTED:ja-JP,ko-KR	d2d79c4e93
atoms/corporate_managers/self_worth/comparison/locales/zh-TW/CANONICAL.txt	META_COMMENTARY	EN_ALSO_CORRUPTED	AFFECTED:ja-JP	85cd624e95
atoms/corporate_managers/self_worth/SCENE/locales/zh-TW/CANONICAL.txt	UNTRANSLATED_ENGLISH	EN_CLEAN_ZH_CORRUPTED	PRESENT_CLEAN:ja-JP,ko-KR	85cd624e95
atoms/corporate_managers/self_worth/PERMISSION/locales/zh-TW/CANONICAL.txt	META_COMMENTARY	EN_CLEAN_ZH_CORRUPTED	PRESENT_CLEAN:ja-JP,ko-KR	85cd624e95
atoms/corporate_managers/self_worth/THREAD/locales/zh-TW/CANONICAL.txt	META_COMMENTARY	EN_CLEAN_ZH_CORRUPTED	PRESENT_CLEAN:ja-JP,ko-KR	85cd624e95
atoms/corporate_managers/self_worth/HOOK/locales/zh-TW/CANONICAL.txt	META_COMMENTARY	EN_CLEAN_ZH_CORRUPTED	PRESENT_CLEAN:ja-JP,ko-KR	85cd624e95
atoms/corporate_managers/self_worth/STORY/locales/zh-TW/CANONICAL.txt	META_COMMENTARY	EN_CLEAN_ZH_CORRUPTED	PRESENT_CLEAN:ja-JP	85cd624e95
atoms/corporate_managers/self_worth/REFLECTION/locales/zh-TW/CANONICAL.txt	META_COMMENTARY	EN_ALSO_CORRUPTED	PRESENT_CLEAN:ja-JP	d2d79c4e93
atoms/corporate_managers/self_worth/TAKEAWAY/locales/zh-TW/CANONICAL.txt	META_COMMENTARY	EN_CLEAN_ZH_CORRUPTED	PRESENT_CLEAN:ja-JP,ko-KR	85cd624e95
atoms/corporate_managers/courage/watcher/locales/zh-TW/CANONICAL.txt	META_COMMENTARY	EN_CLEAN_ZH_CORRUPTED	PRESENT_CLEAN:ja-JP	85cd624e95
atoms/corporate_managers/courage/INTEGRATION/locales/zh-TW/CANONICAL.txt	EMPTY_STUB	EN_ALSO_CORRUPTED	PRESENT_CLEAN:ja-JP	0d1cf1520d
atoms/corporate_managers/courage/grief/locales/zh-TW/CANONICAL.txt	META_COMMENTARY	EN_CLEAN_ZH_CORRUPTED	PRESENT_CLEAN:ja-JP	85cd624e95
atoms/corporate_managers/courage/false_alarm/locales/zh-TW/CANONICAL.txt	UNTRANSLATED_ENGLISH	EN_CLEAN_ZH_CORRUPTED	PRESENT_CLEAN:ja-JP	d2d79c4e93
atoms/corporate_managers/courage/EXERCISE/locales/zh-TW/CANONICAL.txt	META_COMMENTARY	EN_CLEAN_ZH_CORRUPTED	PRESENT_CLEAN:ja-JP,zh-CN,ko-KR	85cd624e95
atoms/corporate_managers/courage/shame/locales/zh-TW/CANONICAL.txt	UNTRANSLATED_ENGLISH	EN_CLEAN_ZH_CORRUPTED	PRESENT_CLEAN:ja-JP	d2d79c4e93
atoms/corporate_managers/courage/COMPRESSION/locales/zh-TW/CANONICAL.txt	UNTRANSLATED_ENGLISH	EN_CLEAN_ZH_CORRUPTED	AFFECTED:ja-JP,ko-KR	d2d79c4e93
atoms/corporate_managers/courage/comparison/locales/zh-TW/CANONICAL.txt	UNTRANSLATED_ENGLISH	EN_CLEAN_ZH_CORRUPTED	PRESENT_CLEAN:ja-JP	85cd624e95
atoms/corporate_managers/courage/HOOK/locales/zh-TW/CANONICAL.txt	META_COMMENTARY	EN_CLEAN_ZH_CORRUPTED	PRESENT_CLEAN:ja-JP,zh-CN	85cd624e95
atoms/corporate_managers/courage/REFLECTION/locales/zh-TW/CANONICAL.txt	META_COMMENTARY	EN_ALSO_CORRUPTED	PRESENT_CLEAN:ja-JP	85cd624e95
atoms/corporate_managers/depression/PIVOT/locales/zh-TW/CANONICAL.txt	META_COMMENTARY	EN_CLEAN_ZH_CORRUPTED	PRESENT_CLEAN:ja-JP,ko-KR	85cd624e95
atoms/corporate_managers/depression/watcher/locales/zh-TW/CANONICAL.txt	EMPTY_STUB	EN_ALSO_CORRUPTED	AFFECTED:ja-JP	0ac28088fc
atoms/corporate_managers/depression/INTEGRATION/locales/zh-TW/CANONICAL.txt	EMPTY_STUB	EN_ALSO_CORRUPTED	PRESENT_CLEAN:ja-JP	0d1cf1520d
atoms/corporate_managers/depression/overwhelm/locales/zh-TW/CANONICAL.txt	META_COMMENTARY	EN_ALSO_CORRUPTED	AFFECTED:ja-JP	85cd624e95
atoms/corporate_managers/depression/spiral/locales/zh-TW/CANONICAL.txt	META_COMMENTARY	EN_CLEAN_ZH_CORRUPTED	PRESENT_CLEAN:ja-JP	85cd624e95
atoms/corporate_managers/depression/grief/locales/zh-TW/CANONICAL.txt	META_COMMENTARY	EN_ALSO_CORRUPTED	AFFECTED:ja-JP	85cd624e95
atoms/corporate_managers/depression/false_alarm/locales/zh-TW/CANONICAL.txt	META_COMMENTARY	EN_CLEAN_ZH_CORRUPTED	PRESENT_CLEAN:ja-JP	85cd624e95
atoms/corporate_managers/depression/EXERCISE/locales/zh-TW/CANONICAL.txt	UNTRANSLATED_ENGLISH	EN_CLEAN_ZH_CORRUPTED	PRESENT_CLEAN:ja-JP,ko-KR	85cd624e95
atoms/corporate_managers/depression/shame/locales/zh-TW/CANONICAL.txt	META_COMMENTARY	EN_CLEAN_ZH_CORRUPTED	PRESENT_CLEAN:ja-JP	85cd624e95
atoms/corporate_managers/depression/COMPRESSION/locales/zh-TW/CANONICAL.txt	UNTRANSLATED_ENGLISH	EN_CLEAN_ZH_CORRUPTED	AFFECTED:ja-JP,ko-KR	d2d79c4e93
atoms/corporate_managers/depression/comparison/locales/zh-TW/CANONICAL.txt	META_COMMENTARY	EN_CLEAN_ZH_CORRUPTED	PRESENT_CLEAN:ja-JP	85cd624e95
atoms/corporate_managers/depression/SCENE/locales/zh-TW/CANONICAL.txt	META_COMMENTARY	EN_CLEAN_ZH_CORRUPTED	PRESENT_CLEAN:ja-JP,ko-KR	85cd624e95
atoms/corporate_managers/depression/PERMISSION/locales/zh-TW/CANONICAL.txt	META_COMMENTARY	EN_CLEAN_ZH_CORRUPTED	PRESENT_CLEAN:ja-JP,ko-KR	85cd624e95
atoms/corporate_managers/depression/THREAD/locales/zh-TW/CANONICAL.txt	META_COMMENTARY	EN_CLEAN_ZH_CORRUPTED	PRESENT_CLEAN:ja-JP,ko-KR	85cd624e95
atoms/corporate_managers/depression/HOOK/locales/zh-TW/CANONICAL.txt	META_COMMENTARY	EN_CLEAN_ZH_CORRUPTED	PRESENT_CLEAN:ja-JP,ko-KR	85cd624e95
atoms/corporate_managers/depression/STORY/locales/zh-TW/CANONICAL.txt	META_COMMENTARY	EN_CLEAN_ZH_CORRUPTED	PRESENT_CLEAN:ja-JP	85cd624e95
atoms/corporate_managers/depression/REFLECTION/locales/zh-TW/CANONICAL.txt	EMPTY_STUB	EN_ALSO_CORRUPTED	PRESENT_CLEAN:ja-JP	d2d79c4e93
atoms/corporate_managers/depression/TAKEAWAY/locales/zh-TW/CANONICAL.txt	META_COMMENTARY	EN_CLEAN_ZH_CORRUPTED	PRESENT_CLEAN:ja-JP,ko-KR	85cd624e95
atoms/corporate_managers/burnout/watcher/locales/zh-TW/CANONICAL.txt	META_COMMENTARY	EN_CLEAN_ZH_CORRUPTED	PRESENT_CLEAN:ja-JP	85cd624e95
atoms/corporate_managers/burnout/INTEGRATION/locales/zh-TW/CANONICAL.txt	META_COMMENTARY	EN_ALSO_CORRUPTED	PRESENT_CLEAN:ja-JP	85cd624e95
atoms/corporate_managers/burnout/overwhelm/locales/zh-TW/CANONICAL.txt	EMPTY_STUB	EN_ALSO_CORRUPTED	PRESENT_CLEAN:ja-JP	0ac28088fc
atoms/corporate_managers/burnout/spiral/locales/zh-TW/CANONICAL.txt	META_COMMENTARY	EN_CLEAN_ZH_CORRUPTED	PRESENT_CLEAN:ja-JP,zh-CN	85cd624e95
atoms/corporate_managers/burnout/grief/locales/zh-TW/CANONICAL.txt	META_COMMENTARY	EN_CLEAN_ZH_CORRUPTED	PRESENT_CLEAN:ja-JP	85cd624e95
atoms/corporate_managers/burnout/false_alarm/locales/zh-TW/CANONICAL.txt	META_COMMENTARY	EN_CLEAN_ZH_CORRUPTED	PRESENT_CLEAN:ja-JP,zh-CN	85cd624e95
atoms/corporate_managers/burnout/EXERCISE/locales/zh-TW/CANONICAL.txt	META_COMMENTARY	EN_CLEAN_ZH_CORRUPTED	PRESENT_CLEAN:ja-JP,zh-CN,ko-KR	85cd624e95
atoms/corporate_managers/burnout/shame/locales/zh-TW/CANONICAL.txt	UNTRANSLATED_ENGLISH	EN_CLEAN_ZH_CORRUPTED	PRESENT_CLEAN:ja-JP,zh-CN	c76a4a1971
atoms/corporate_managers/burnout/COMPRESSION/locales/zh-TW/CANONICAL.txt	UNTRANSLATED_ENGLISH	EN_CLEAN_ZH_CORRUPTED	AFFECTED:ja-JP	d2d79c4e93
atoms/corporate_managers/burnout/comparison/locales/zh-TW/CANONICAL.txt	UNTRANSLATED_ENGLISH	EN_CLEAN_ZH_CORRUPTED	PRESENT_CLEAN:ja-JP	c76a4a1971
atoms/corporate_managers/burnout/SCENE/locales/zh-TW/CANONICAL.txt	UNTRANSLATED_ENGLISH	EN_CLEAN_ZH_CORRUPTED	PRESENT_CLEAN:ja-JP,ko-KR,zh-SG	85cd624e95
atoms/corporate_managers/burnout/HOOK/locales/zh-TW/CANONICAL.txt	META_COMMENTARY	EN_CLEAN_ZH_CORRUPTED	AFFECTED:ja-JP	85cd624e95
atoms/corporate_managers/burnout/STORY/locales/zh-TW/CANONICAL.txt	META_COMMENTARY	EN_CLEAN_ZH_CORRUPTED	PRESENT_CLEAN:ja-JP,zh-CN,ko-KR	85cd624e95
atoms/corporate_managers/burnout/REFLECTION/locales/zh-TW/CANONICAL.txt	META_COMMENTARY	EN_ALSO_CORRUPTED	PRESENT_CLEAN:ja-JP,ko-KR	85cd624e95
atoms/educators/compassion_fatigue/watcher/locales/zh-TW/CANONICAL.txt	UNCLEAR_MIXED	EN_CLEAN_ZH_CORRUPTED	PRESENT_CLEAN:ja-JP	d2d79c4e93
atoms/educators/compassion_fatigue/INTEGRATION/locales/zh-TW/CANONICAL.txt	UNCLEAR_MIXED	EN_ALSO_CORRUPTED	PRESENT_CLEAN:ja-JP	d2d79c4e93
atoms/educators/compassion_fatigue/grief/locales/zh-TW/CANONICAL.txt	UNTRANSLATED_ENGLISH	EN_CLEAN_ZH_CORRUPTED	PRESENT_CLEAN:ja-JP	d2d79c4e93
atoms/educators/compassion_fatigue/COMPRESSION/locales/zh-TW/CANONICAL.txt	UNTRANSLATED_ENGLISH	EN_CLEAN_ZH_CORRUPTED	AFFECTED:ja-JP	d2d79c4e93
atoms/educators/compassion_fatigue/REFLECTION/locales/zh-TW/CANONICAL.txt	META_COMMENTARY	EN_ALSO_CORRUPTED	AFFECTED:ja-JP	0d1cf1520d
atoms/educators/anxiety/watcher/locales/zh-TW/CANONICAL.txt	EMPTY_STUB	EN_CLEAN_ZH_CORRUPTED	PRESENT_CLEAN:ja-JP	d2d79c4e93
atoms/educators/anxiety/INTEGRATION/locales/zh-TW/CANONICAL.txt	UNCLEAR_MIXED	EN_CLEAN_ZH_CORRUPTED	PRESENT_CLEAN:ja-JP	d2d79c4e93
atoms/educators/anxiety/overwhelm/locales/zh-TW/CANONICAL.txt	UNTRANSLATED_ENGLISH	EN_CLEAN_ZH_CORRUPTED	PRESENT_CLEAN:ja-JP	d2d79c4e93
atoms/educators/anxiety/spiral/locales/zh-TW/CANONICAL.txt	EMPTY_STUB	EN_CLEAN_ZH_CORRUPTED	PRESENT_CLEAN:ja-JP	d2d79c4e93
atoms/educators/anxiety/false_alarm/locales/zh-TW/CANONICAL.txt	UNTRANSLATED_ENGLISH	EN_CLEAN_ZH_CORRUPTED	PRESENT_CLEAN:ja-JP	d2d79c4e93
atoms/educators/anxiety/shame/locales/zh-TW/CANONICAL.txt	EMPTY_STUB	EN_ALSO_CORRUPTED	PRESENT_CLEAN:ja-JP	d2d79c4e93
atoms/educators/anxiety/COMPRESSION/locales/zh-TW/CANONICAL.txt	UNTRANSLATED_ENGLISH	EN_CLEAN_ZH_CORRUPTED	AFFECTED:ja-JP	d2d79c4e93
atoms/educators/anxiety/comparison/locales/zh-TW/CANONICAL.txt	EMPTY_STUB	EN_CLEAN_ZH_CORRUPTED	PRESENT_CLEAN:ja-JP	d2d79c4e93
atoms/educators/anxiety/REFLECTION/locales/zh-TW/CANONICAL.txt	META_COMMENTARY	EN_ALSO_CORRUPTED	AFFECTED:ja-JP	0d1cf1520d
atoms/educators/sleep_anxiety/REFLECTION/locales/zh-TW/CANONICAL.txt	UNCLEAR_MIXED	EN_ALSO_CORRUPTED	PRESENT_CLEAN:ja-JP	c64030ff38
atoms/educators/boundaries/false_alarm/locales/zh-TW/CANONICAL.txt	EMPTY_STUB	EN_CLEAN_ZH_CORRUPTED	PRESENT_CLEAN:ja-JP	d2d79c4e93
atoms/educators/boundaries/shame/locales/zh-TW/CANONICAL.txt	UNTRANSLATED_ENGLISH	EN_CLEAN_ZH_CORRUPTED	PRESENT_CLEAN:ja-JP	d2d79c4e93
atoms/educators/boundaries/COMPRESSION/locales/zh-TW/CANONICAL.txt	UNTRANSLATED_ENGLISH	EN_CLEAN_ZH_CORRUPTED	AFFECTED:ja-JP	d2d79c4e93
atoms/educators/boundaries/REFLECTION/locales/zh-TW/CANONICAL.txt	META_COMMENTARY	EN_ALSO_CORRUPTED	AFFECTED:ja-JP	0d1cf1520d
atoms/educators/somatic_healing/REFLECTION/locales/zh-TW/CANONICAL.txt	META_COMMENTARY	EN_ALSO_CORRUPTED	PRESENT_CLEAN:ja-JP	c64030ff38
atoms/educators/financial_stress/overwhelm/locales/zh-TW/CANONICAL.txt	EMPTY_STUB	EN_CLEAN_ZH_CORRUPTED	PRESENT_CLEAN:ja-JP	d2d79c4e93
atoms/educators/financial_stress/spiral/locales/zh-TW/CANONICAL.txt	UNTRANSLATED_ENGLISH	EN_CLEAN_ZH_CORRUPTED	PRESENT_CLEAN:ja-JP	d2d79c4e93
atoms/educators/financial_stress/shame/locales/zh-TW/CANONICAL.txt	EMPTY_STUB	EN_CLEAN_ZH_CORRUPTED	PRESENT_CLEAN:ja-JP	d2d79c4e93
atoms/educators/financial_stress/COMPRESSION/locales/zh-TW/CANONICAL.txt	UNTRANSLATED_ENGLISH	EN_CLEAN_ZH_CORRUPTED	AFFECTED:ja-JP	d2d79c4e93
atoms/educators/financial_stress/REFLECTION/locales/zh-TW/CANONICAL.txt	EMPTY_STUB	EN_ALSO_CORRUPTED	PRESENT_CLEAN:ja-JP	0d1cf1520d
atoms/educators/social_anxiety/REFLECTION/locales/zh-TW/CANONICAL.txt	UNCLEAR_MIXED	EN_CLEAN_ZH_CORRUPTED	PRESENT_CLEAN:ja-JP	c64030ff38
atoms/educators/grief/watcher/locales/zh-TW/CANONICAL.txt	UNTRANSLATED_ENGLISH	EN_CLEAN_ZH_CORRUPTED	PRESENT_CLEAN:ja-JP	d2d79c4e93
atoms/educators/grief/grief/locales/zh-TW/CANONICAL.txt	UNTRANSLATED_ENGLISH	EN_CLEAN_ZH_CORRUPTED	PRESENT_CLEAN:ja-JP	d2d79c4e93
atoms/educators/grief/COMPRESSION/locales/zh-TW/CANONICAL.txt	UNTRANSLATED_ENGLISH	EN_CLEAN_ZH_CORRUPTED	AFFECTED:ja-JP	d2d79c4e93
atoms/educators/grief/REFLECTION/locales/zh-TW/CANONICAL.txt	EMPTY_STUB	EN_ALSO_CORRUPTED	PRESENT_CLEAN:ja-JP	0d1cf1520d
atoms/educators/imposter_syndrome/shame/locales/zh-TW/CANONICAL.txt	UNTRANSLATED_ENGLISH	EN_ALSO_CORRUPTED	PRESENT_CLEAN:ja-JP	8338e5f30d
atoms/educators/imposter_syndrome/REFLECTION/locales/zh-TW/CANONICAL.txt	META_COMMENTARY	EN_ALSO_CORRUPTED	PRESENT_CLEAN:ja-JP	c64030ff38
atoms/educators/self_worth/INTEGRATION/locales/zh-TW/CANONICAL.txt	UNTRANSLATED_ENGLISH	EN_ALSO_CORRUPTED	PRESENT_CLEAN:ja-JP,ko-KR,zh-HK,zh-SG	d2d79c4e93
atoms/educators/self_worth/shame/locales/zh-TW/CANONICAL.txt	UNTRANSLATED_ENGLISH	EN_CLEAN_ZH_CORRUPTED	PRESENT_CLEAN:ja-JP,ko-KR,zh-HK,zh-SG	d2d79c4e93
atoms/educators/self_worth/COMPRESSION/locales/zh-TW/CANONICAL.txt	UNTRANSLATED_ENGLISH	EN_CLEAN_ZH_CORRUPTED	AFFECTED:ja-JP	d2d79c4e93
atoms/educators/self_worth/REFLECTION/locales/zh-TW/CANONICAL.txt	EMPTY_STUB	EN_ALSO_CORRUPTED	PRESENT_CLEAN:ja-JP	0d1cf1520d
atoms/educators/courage/INTEGRATION/locales/zh-TW/CANONICAL.txt	UNTRANSLATED_ENGLISH	EN_CLEAN_ZH_CORRUPTED	PRESENT_CLEAN:ja-JP	d2d79c4e93
atoms/educators/courage/spiral/locales/zh-TW/CANONICAL.txt	UNTRANSLATED_ENGLISH	EN_CLEAN_ZH_CORRUPTED	PRESENT_CLEAN:ja-JP	d2d79c4e93
atoms/educators/courage/shame/locales/zh-TW/CANONICAL.txt	UNTRANSLATED_ENGLISH	EN_CLEAN_ZH_CORRUPTED	PRESENT_CLEAN:ja-JP	d2d79c4e93
atoms/educators/courage/COMPRESSION/locales/zh-TW/CANONICAL.txt	UNTRANSLATED_ENGLISH	EN_CLEAN_ZH_CORRUPTED	AFFECTED:ja-JP	d2d79c4e93
atoms/educators/courage/REFLECTION/locales/zh-TW/CANONICAL.txt	EMPTY_STUB	EN_ALSO_CORRUPTED	PRESENT_CLEAN:ja-JP	0d1cf1520d
atoms/educators/depression/watcher/locales/zh-TW/CANONICAL.txt	UNTRANSLATED_ENGLISH	EN_CLEAN_ZH_CORRUPTED	PRESENT_CLEAN:ja-JP	d2d79c4e93
atoms/educators/depression/overwhelm/locales/zh-TW/CANONICAL.txt	UNTRANSLATED_ENGLISH	EN_CLEAN_ZH_CORRUPTED	PRESENT_CLEAN:ja-JP	d2d79c4e93
atoms/educators/depression/grief/locales/zh-TW/CANONICAL.txt	UNTRANSLATED_ENGLISH	EN_CLEAN_ZH_CORRUPTED	PRESENT_CLEAN:ja-JP	d2d79c4e93
atoms/educators/depression/shame/locales/zh-TW/CANONICAL.txt	UNTRANSLATED_ENGLISH	EN_CLEAN_ZH_CORRUPTED	PRESENT_CLEAN:ja-JP	d2d79c4e93
atoms/educators/depression/COMPRESSION/locales/zh-TW/CANONICAL.txt	UNTRANSLATED_ENGLISH	EN_CLEAN_ZH_CORRUPTED	AFFECTED:ja-JP	d2d79c4e93
atoms/educators/depression/REFLECTION/locales/zh-TW/CANONICAL.txt	EMPTY_STUB	EN_ALSO_CORRUPTED	PRESENT_CLEAN:ja-JP	0d1cf1520d
atoms/educators/burnout/watcher/locales/zh-TW/CANONICAL.txt	UNTRANSLATED_ENGLISH	EN_ALSO_CORRUPTED	PRESENT_CLEAN:ja-JP	3c181aa361
atoms/educators/burnout/overwhelm/locales/zh-TW/CANONICAL.txt	UNTRANSLATED_ENGLISH	EN_ALSO_CORRUPTED	PRESENT_CLEAN:ja-JP	3c181aa361
atoms/educators/burnout/REFLECTION/locales/zh-TW/CANONICAL.txt	META_COMMENTARY	EN_ALSO_CORRUPTED	PRESENT_CLEAN:ja-JP	c64030ff38
atoms/first_responders/financial_anxiety/watcher/locales/zh-TW/CANONICAL.txt	EMPTY_STUB	EN_ALSO_CORRUPTED	PRESENT_CLEAN:ja-JP	0ac28088fc
atoms/first_responders/financial_anxiety/INTEGRATION/locales/zh-TW/CANONICAL.txt	EMPTY_STUB	EN_ALSO_CORRUPTED	PRESENT_CLEAN:ja-JP	0d1cf1520d
atoms/first_responders/financial_anxiety/overwhelm/locales/zh-TW/CANONICAL.txt	EMPTY_STUB	EN_ALSO_CORRUPTED	AFFECTED:ja-JP	0ac28088fc
atoms/first_responders/financial_anxiety/spiral/locales/zh-TW/CANONICAL.txt	EMPTY_STUB	EN_ALSO_CORRUPTED	AFFECTED:ja-JP	0ac28088fc
atoms/first_responders/financial_anxiety/grief/locales/zh-TW/CANONICAL.txt	UNCLEAR_MIXED	EN_ALSO_CORRUPTED	PRESENT_CLEAN:ja-JP	d2d79c4e93
atoms/first_responders/financial_anxiety/false_alarm/locales/zh-TW/CANONICAL.txt	EMPTY_STUB	EN_ALSO_CORRUPTED	PRESENT_CLEAN:ja-JP	0ac28088fc
atoms/first_responders/financial_anxiety/shame/locales/zh-TW/CANONICAL.txt	EMPTY_STUB	EN_ALSO_CORRUPTED	AFFECTED:ja-JP	0ac28088fc
atoms/first_responders/financial_anxiety/COMPRESSION/locales/zh-TW/CANONICAL.txt	UNTRANSLATED_ENGLISH	EN_CLEAN_ZH_CORRUPTED	AFFECTED:ja-JP	d2d79c4e93
atoms/first_responders/financial_anxiety/comparison/locales/zh-TW/CANONICAL.txt	EMPTY_STUB	EN_ALSO_CORRUPTED	PRESENT_CLEAN:ja-JP	0ac28088fc
atoms/first_responders/financial_anxiety/HOOK/locales/zh-TW/CANONICAL.txt	UNTRANSLATED_ENGLISH	EN_CLEAN_ZH_CORRUPTED	AFFECTED:ja-JP	d2d79c4e93
atoms/first_responders/compassion_fatigue/watcher/locales/zh-TW/CANONICAL.txt	EMPTY_STUB	EN_ALSO_CORRUPTED	PRESENT_CLEAN:ja-JP	0ac28088fc
