path	persona_pool	topic	atom_label	final_defect_class	priority	priority_weight_locale_count	locales_gated_on_en_fix	locales_with_existing_content	locales_not_yet_localized	flagged_by
atoms/entrepreneurs/depression/overwhelm/locales/zh-TW/CANONICAL.txt	entrepreneurs	depression	overwhelm	EMPTY_STUB	P1_DUAL_LOCALE_BLOCKED	2	zh-TW,ja-JP	-	zh-CN,ko-KR,zh-HK,zh-SG	corruption_scan:EMPTY_STUB/EN_ALSO_CORRUPTED;PR93_triage:PARTIAL_SOME_EMPTY
atoms/entrepreneurs/depression/watcher/locales/zh-TW/CANONICAL.txt	entrepreneurs	depression	watcher	EMPTY_STUB	P1_DUAL_LOCALE_BLOCKED	2	zh-TW,ja-JP	-	zh-CN,ko-KR,zh-HK,zh-SG	corruption_scan:EMPTY_STUB/EN_ALSO_CORRUPTED;PR93_triage:PARTIAL_SOME_EMPTY
atoms/entrepreneurs/financial_anxiety/INTEGRATION/locales/zh-TW/CANONICAL.txt	entrepreneurs	financial_anxiety	INTEGRATION	EMPTY_STUB	P1_DUAL_LOCALE_BLOCKED	2	zh-TW,ja-JP	-	zh-CN,ko-KR,zh-HK,zh-SG	corruption_scan:EMPTY_STUB/EN_ALSO_CORRUPTED
atoms/entrepreneurs/financial_anxiety/overwhelm/locales/zh-TW/CANONICAL.txt	entrepreneurs	financial_anxiety	overwhelm	EMPTY_STUB	P1_DUAL_LOCALE_BLOCKED	2	zh-TW,ja-JP	-	zh-CN,ko-KR,zh-HK,zh-SG	corruption_scan:EMPTY_STUB/EN_ALSO_CORRUPTED;PR93_triage:PARTIAL_SOME_EMPTY
atoms/entrepreneurs/financial_anxiety/shame/locales/zh-TW/CANONICAL.txt	entrepreneurs	financial_anxiety	shame	EMPTY_STUB	P1_DUAL_LOCALE_BLOCKED	2	zh-TW,ja-JP	-	zh-CN,ko-KR,zh-HK,zh-SG	corruption_scan:EMPTY_STUB/EN_ALSO_CORRUPTED;PR93_triage:PARTIAL_SOME_EMPTY
atoms/entrepreneurs/financial_anxiety/spiral/locales/zh-TW/CANONICAL.txt	entrepreneurs	financial_anxiety	spiral	EMPTY_STUB	P1_DUAL_LOCALE_BLOCKED	2	zh-TW,ja-JP	-	zh-CN,ko-KR,zh-HK,zh-SG	corruption_scan:EMPTY_STUB/EN_ALSO_CORRUPTED;PR93_triage:PARTIAL_SOME_EMPTY
atoms/entrepreneurs/financial_stress/shame/locales/zh-TW/CANONICAL.txt	entrepreneurs	financial_stress	shame	KNOWN_FILLER_REUSE	P1_DUAL_LOCALE_BLOCKED	2	zh-TW,ja-JP	-	zh-CN,ko-KR,zh-HK,zh-SG	corruption_scan:UNTRANSLATED_ENGLISH/EN_CLEAN_ZH_CORRUPTED;PR93_triage:AUTHORED_CANDIDATE
atoms/entrepreneurs/financial_stress/spiral/locales/zh-TW/CANONICAL.txt	entrepreneurs	financial_stress	spiral	KNOWN_FILLER_REUSE	P1_DUAL_LOCALE_BLOCKED	2	zh-TW,ja-JP	-	zh-CN,ko-KR,zh-HK,zh-SG	corruption_scan:UNTRANSLATED_ENGLISH/EN_CLEAN_ZH_CORRUPTED;PR93_triage:AUTHORED_CANDIDATE
atoms/entrepreneurs/grief/grief/locales/zh-TW/CANONICAL.txt	entrepreneurs	grief	grief	EMPTY_STUB	P1_DUAL_LOCALE_BLOCKED	2	zh-TW,ja-JP	-	zh-CN,ko-KR,zh-HK,zh-SG	corruption_scan:EMPTY_STUB/EN_ALSO_CORRUPTED
atoms/entrepreneurs/grief/watcher/locales/zh-TW/CANONICAL.txt	entrepreneurs	grief	watcher	EMPTY_STUB	P1_DUAL_LOCALE_BLOCKED	2	zh-TW,ja-JP	-	zh-CN,ko-KR,zh-HK,zh-SG	corruption_scan:EMPTY_STUB/EN_ALSO_CORRUPTED
atoms/entrepreneurs/imposter_syndrome/INTEGRATION/locales/zh-TW/CANONICAL.txt	entrepreneurs	imposter_syndrome	INTEGRATION	EMPTY_STUB	P1_DUAL_LOCALE_BLOCKED	2	zh-TW,ja-JP	-	zh-CN,ko-KR,zh-HK,zh-SG	corruption_scan:EMPTY_STUB/EN_ALSO_CORRUPTED
atoms/entrepreneurs/imposter_syndrome/comparison/locales/zh-TW/CANONICAL.txt	entrepreneurs	imposter_syndrome	comparison	EMPTY_STUB	P1_DUAL_LOCALE_BLOCKED	2	zh-TW,ja-JP	-	zh-CN,ko-KR,zh-HK,zh-SG	corruption_scan:EMPTY_STUB/EN_ALSO_CORRUPTED
atoms/entrepreneurs/imposter_syndrome/shame/locales/zh-TW/CANONICAL.txt	entrepreneurs	imposter_syndrome	shame	EMPTY_STUB	P1_DUAL_LOCALE_BLOCKED	2	zh-TW,ja-JP	-	zh-CN,ko-KR,zh-HK,zh-SG	corruption_scan:EMPTY_STUB/EN_ALSO_CORRUPTED
atoms/entrepreneurs/overthinking/INTEGRATION/locales/zh-TW/CANONICAL.txt	entrepreneurs	overthinking	INTEGRATION	EMPTY_STUB	P1_DUAL_LOCALE_BLOCKED	2	zh-TW,ja-JP	-	zh-CN,ko-KR,zh-HK,zh-SG	corruption_scan:EMPTY_STUB/EN_ALSO_CORRUPTED
atoms/entrepreneurs/overthinking/false_alarm/locales/zh-TW/CANONICAL.txt	entrepreneurs	overthinking	false_alarm	EMPTY_STUB	P1_DUAL_LOCALE_BLOCKED	2	zh-TW,ja-JP	-	zh-CN,ko-KR,zh-HK,zh-SG	corruption_scan:EMPTY_STUB/EN_ALSO_CORRUPTED
atoms/entrepreneurs/overthinking/spiral/locales/zh-TW/CANONICAL.txt	entrepreneurs	overthinking	spiral	EMPTY_STUB	P1_DUAL_LOCALE_BLOCKED	2	zh-TW,ja-JP	-	zh-CN,ko-KR,zh-HK,zh-SG	corruption_scan:EMPTY_STUB/EN_ALSO_CORRUPTED;PR93_triage:STUB_MAJORITY_EMPTY
atoms/entrepreneurs/overthinking/watcher/locales/zh-TW/CANONICAL.txt	entrepreneurs	overthinking	watcher	EMPTY_STUB	P1_DUAL_LOCALE_BLOCKED	2	zh-TW,ja-JP	-	zh-CN,ko-KR,zh-HK,zh-SG	corruption_scan:EMPTY_STUB/EN_ALSO_CORRUPTED
atoms/entrepreneurs/self_worth/comparison/locales/zh-TW/CANONICAL.txt	entrepreneurs	self_worth	comparison	EMPTY_STUB	P1_DUAL_LOCALE_BLOCKED	2	zh-TW,ja-JP	-	zh-CN,ko-KR,zh-HK,zh-SG	corruption_scan:EMPTY_STUB/EN_ALSO_CORRUPTED
atoms/entrepreneurs/self_worth/shame/locales/zh-TW/CANONICAL.txt	entrepreneurs	self_worth	shame	EMPTY_STUB	P1_DUAL_LOCALE_BLOCKED	2	zh-TW,ja-JP	-	zh-CN,ko-KR,zh-HK,zh-SG	corruption_scan:EMPTY_STUB/EN_ALSO_CORRUPTED
atoms/entrepreneurs/sleep_anxiety/INTEGRATION/locales/zh-TW/CANONICAL.txt	entrepreneurs	sleep_anxiety	INTEGRATION	EMPTY_STUB	P1_DUAL_LOCALE_BLOCKED	2	zh-TW,ja-JP	-	zh-CN,ko-KR,zh-HK,zh-SG	corruption_scan:EMPTY_STUB/EN_ALSO_CORRUPTED
atoms/entrepreneurs/sleep_anxiety/false_alarm/locales/zh-TW/CANONICAL.txt	entrepreneurs	sleep_anxiety	false_alarm	EMPTY_STUB	P1_DUAL_LOCALE_BLOCKED	2	zh-TW,ja-JP	-	zh-CN,ko-KR,zh-HK,zh-SG	corruption_scan:EMPTY_STUB/EN_ALSO_CORRUPTED;PR93_triage:PARTIAL_SOME_EMPTY
atoms/entrepreneurs/sleep_anxiety/overwhelm/locales/zh-TW/CANONICAL.txt	entrepreneurs	sleep_anxiety	overwhelm	EMPTY_STUB	P1_DUAL_LOCALE_BLOCKED	2	zh-TW,ja-JP	-	zh-CN,ko-KR,zh-HK,zh-SG	corruption_scan:EMPTY_STUB/EN_ALSO_CORRUPTED;PR93_triage:PARTIAL_SOME_EMPTY
atoms/entrepreneurs/sleep_anxiety/spiral/locales/zh-TW/CANONICAL.txt	entrepreneurs	sleep_anxiety	spiral	EMPTY_STUB	P1_DUAL_LOCALE_BLOCKED	2	zh-TW,ja-JP	-	zh-CN,ko-KR,zh-HK,zh-SG	corruption_scan:EMPTY_STUB/EN_ALSO_CORRUPTED;PR93_triage:PARTIAL_SOME_EMPTY
atoms/entrepreneurs/social_anxiety/INTEGRATION/locales/zh-TW/CANONICAL.txt	entrepreneurs	social_anxiety	INTEGRATION	EMPTY_STUB	P1_DUAL_LOCALE_BLOCKED	2	zh-TW,ja-JP	-	zh-CN,ko-KR,zh-HK,zh-SG	corruption_scan:EMPTY_STUB/EN_ALSO_CORRUPTED
atoms/entrepreneurs/social_anxiety/comparison/locales/zh-TW/CANONICAL.txt	entrepreneurs	social_anxiety	comparison	EMPTY_STUB	P1_DUAL_LOCALE_BLOCKED	2	zh-TW,ja-JP	-	zh-CN,ko-KR,zh-HK,zh-SG	corruption_scan:EMPTY_STUB/EN_ALSO_CORRUPTED
atoms/entrepreneurs/social_anxiety/false_alarm/locales/zh-TW/CANONICAL.txt	entrepreneurs	social_anxiety	false_alarm	EMPTY_STUB	P1_DUAL_LOCALE_BLOCKED	2	zh-TW,ja-JP	-	zh-CN,ko-KR,zh-HK,zh-SG	corruption_scan:EMPTY_STUB/EN_ALSO_CORRUPTED
atoms/entrepreneurs/social_anxiety/shame/locales/zh-TW/CANONICAL.txt	entrepreneurs	social_anxiety	shame	EMPTY_STUB	P1_DUAL_LOCALE_BLOCKED	2	zh-TW,ja-JP	-	zh-CN,ko-KR,zh-HK,zh-SG	corruption_scan:EMPTY_STUB/EN_ALSO_CORRUPTED;PR93_triage:STUB_MAJORITY_EMPTY
atoms/entrepreneurs/somatic_healing/INTEGRATION/locales/zh-TW/CANONICAL.txt	entrepreneurs	somatic_healing	INTEGRATION	EMPTY_STUB	P1_DUAL_LOCALE_BLOCKED	2	zh-TW,ja-JP	-	zh-CN,ko-KR,zh-HK,zh-SG	corruption_scan:EMPTY_STUB/EN_ALSO_CORRUPTED
atoms/entrepreneurs/somatic_healing/overwhelm/locales/zh-TW/CANONICAL.txt	entrepreneurs	somatic_healing	overwhelm	EMPTY_STUB	P1_DUAL_LOCALE_BLOCKED	2	zh-TW,ja-JP	-	zh-CN,ko-KR,zh-HK,zh-SG	corruption_scan:EMPTY_STUB/EN_ALSO_CORRUPTED;PR93_triage:PARTIAL_SOME_EMPTY
atoms/entrepreneurs/somatic_healing/watcher/locales/zh-TW/CANONICAL.txt	entrepreneurs	somatic_healing	watcher	EMPTY_STUB	P1_DUAL_LOCALE_BLOCKED	2	zh-TW,ja-JP	-	zh-CN,ko-KR,zh-HK,zh-SG	corruption_scan:EMPTY_STUB/EN_ALSO_CORRUPTED
atoms/first_responders/anxiety/INTEGRATION/locales/zh-TW/CANONICAL.txt	first_responders	anxiety	INTEGRATION	EMPTY_STUB	P1_DUAL_LOCALE_BLOCKED	2	zh-TW,ja-JP	-	zh-CN,ko-KR,zh-HK,zh-SG	corruption_scan:EMPTY_STUB/EN_ALSO_CORRUPTED
atoms/first_responders/anxiety/comparison/locales/zh-TW/CANONICAL.txt	first_responders	anxiety	comparison	EMPTY_STUB	P1_DUAL_LOCALE_BLOCKED	2	zh-TW,ja-JP	-	zh-CN,ko-KR,zh-HK,zh-SG	corruption_scan:EMPTY_STUB/EN_ALSO_CORRUPTED
atoms/first_responders/anxiety/spiral/locales/zh-TW/CANONICAL.txt	first_responders	anxiety	spiral	EMPTY_STUB	P1_DUAL_LOCALE_BLOCKED	2	zh-TW,ja-JP	-	zh-CN,ko-KR,zh-HK,zh-SG	corruption_scan:EMPTY_STUB/EN_ALSO_CORRUPTED
atoms/first_responders/boundaries/INTEGRATION/locales/zh-TW/CANONICAL.txt	first_responders	boundaries	INTEGRATION	EMPTY_STUB	P1_DUAL_LOCALE_BLOCKED	2	zh-TW,ja-JP	-	zh-CN,ko-KR,zh-HK,zh-SG	corruption_scan:EMPTY_STUB/EN_ALSO_CORRUPTED
atoms/first_responders/boundaries/comparison/locales/zh-TW/CANONICAL.txt	first_responders	boundaries	comparison	EMPTY_STUB	P1_DUAL_LOCALE_BLOCKED	2	zh-TW,ja-JP	-	zh-CN,ko-KR,zh-HK,zh-SG	corruption_scan:EMPTY_STUB/EN_ALSO_CORRUPTED;PR93_triage:PARTIAL_SOME_EMPTY
atoms/first_responders/boundaries/false_alarm/locales/zh-TW/CANONICAL.txt	first_responders	boundaries	false_alarm	EMPTY_STUB	P1_DUAL_LOCALE_BLOCKED	2	zh-TW,ja-JP	-	zh-CN,ko-KR,zh-HK,zh-SG	corruption_scan:EMPTY_STUB/EN_ALSO_CORRUPTED
atoms/first_responders/boundaries/overwhelm/locales/zh-TW/CANONICAL.txt	first_responders	boundaries	overwhelm	EMPTY_STUB	P1_DUAL_LOCALE_BLOCKED	2	zh-TW,ja-JP	-	zh-CN,ko-KR,zh-HK,zh-SG	corruption_scan:EMPTY_STUB/EN_ALSO_CORRUPTED
atoms/first_responders/boundaries/shame/locales/zh-TW/CANONICAL.txt	first_responders	boundaries	shame	EMPTY_STUB	P1_DUAL_LOCALE_BLOCKED	2	zh-TW,ja-JP	-	zh-CN,ko-KR,zh-HK,zh-SG	corruption_scan:EMPTY_STUB/EN_ALSO_CORRUPTED;PR93_triage:PARTIAL_SOME_EMPTY
atoms/first_responders/burnout/INTEGRATION/locales/zh-TW/CANONICAL.txt	first_responders	burnout	INTEGRATION	EMPTY_STUB	P1_DUAL_LOCALE_BLOCKED	2	zh-TW,ja-JP	-	zh-CN,ko-KR,zh-HK,zh-SG	corruption_scan:EMPTY_STUB/EN_ALSO_CORRUPTED
atoms/first_responders/burnout/grief/locales/zh-TW/CANONICAL.txt	first_responders	burnout	grief	EMPTY_STUB	P1_DUAL_LOCALE_BLOCKED	2	zh-TW,ja-JP	-	zh-CN,ko-KR,zh-HK,zh-SG	corruption_scan:EMPTY_STUB/EN_ALSO_CORRUPTED;PR93_triage:STUB_MAJORITY_EMPTY
atoms/first_responders/burnout/overwhelm/locales/zh-TW/CANONICAL.txt	first_responders	burnout	overwhelm	EMPTY_STUB	P1_DUAL_LOCALE_BLOCKED	2	zh-TW,ja-JP	-	zh-CN,ko-KR,zh-HK,zh-SG	corruption_scan:EMPTY_STUB/EN_ALSO_CORRUPTED
atoms/first_responders/burnout/shame/locales/zh-TW/CANONICAL.txt	first_responders	burnout	shame	EMPTY_STUB	P1_DUAL_LOCALE_BLOCKED	2	zh-TW,ja-JP	-	zh-CN,ko-KR,zh-HK,zh-SG	corruption_scan:EMPTY_STUB/EN_ALSO_CORRUPTED
atoms/first_responders/burnout/spiral/locales/zh-TW/CANONICAL.txt	first_responders	burnout	spiral	EMPTY_STUB	P1_DUAL_LOCALE_BLOCKED	2	zh-TW,ja-JP	-	zh-CN,ko-KR,zh-HK,zh-SG	corruption_scan:EMPTY_STUB/EN_ALSO_CORRUPTED
atoms/first_responders/burnout/watcher/locales/zh-TW/CANONICAL.txt	first_responders	burnout	watcher	EMPTY_STUB	P1_DUAL_LOCALE_BLOCKED	2	zh-TW,ja-JP	-	zh-CN,ko-KR,zh-HK,zh-SG	corruption_scan:EMPTY_STUB/EN_ALSO_CORRUPTED
atoms/first_responders/compassion_fatigue/INTEGRATION/locales/zh-TW/CANONICAL.txt	first_responders	compassion_fatigue	INTEGRATION	EMPTY_STUB	P1_DUAL_LOCALE_BLOCKED	2	zh-TW,ja-JP	-	zh-CN,ko-KR,zh-HK,zh-SG	corruption_scan:EMPTY_STUB/EN_ALSO_CORRUPTED
atoms/first_responders/compassion_fatigue/comparison/locales/zh-TW/CANONICAL.txt	first_responders	compassion_fatigue	comparison	EMPTY_STUB	P1_DUAL_LOCALE_BLOCKED	2	zh-TW,ja-JP	-	zh-CN,ko-KR,zh-HK,zh-SG	corruption_scan:EMPTY_STUB/EN_ALSO_CORRUPTED;PR93_triage:PARTIAL_SOME_EMPTY
atoms/first_responders/compassion_fatigue/grief/locales/zh-TW/CANONICAL.txt	first_responders	compassion_fatigue	grief	EMPTY_STUB	P1_DUAL_LOCALE_BLOCKED	2	zh-TW,ja-JP	-	zh-CN,ko-KR,zh-HK,zh-SG	corruption_scan:EMPTY_STUB/EN_ALSO_CORRUPTED
atoms/first_responders/compassion_fatigue/overwhelm/locales/zh-TW/CANONICAL.txt	first_responders	compassion_fatigue	overwhelm	EMPTY_STUB	P1_DUAL_LOCALE_BLOCKED	2	zh-TW,ja-JP	-	zh-CN,ko-KR,zh-HK,zh-SG	corruption_scan:EMPTY_STUB/EN_ALSO_CORRUPTED
atoms/first_responders/compassion_fatigue/watcher/locales/zh-TW/CANONICAL.txt	first_responders	compassion_fatigue	watcher	EMPTY_STUB	P1_DUAL_LOCALE_BLOCKED	2	zh-TW,ja-JP	-	zh-CN,ko-KR,zh-HK,zh-SG	corruption_scan:EMPTY_STUB/EN_ALSO_CORRUPTED;PR93_triage:PARTIAL_SOME_EMPTY
atoms/first_responders/courage/INTEGRATION/locales/zh-TW/CANONICAL.txt	first_responders	courage	INTEGRATION	EMPTY_STUB	P1_DUAL_LOCALE_BLOCKED	2	zh-TW,ja-JP	-	zh-CN,ko-KR,zh-HK,zh-SG	corruption_scan:EMPTY_STUB/EN_ALSO_CORRUPTED
atoms/first_responders/courage/overwhelm/locales/zh-TW/CANONICAL.txt	first_responders	courage	overwhelm	EMPTY_STUB	P1_DUAL_LOCALE_BLOCKED	2	zh-TW,ja-JP	-	zh-CN,ko-KR,zh-HK,zh-SG	corruption_scan:EMPTY_STUB/EN_ALSO_CORRUPTED;PR93_triage:AUTHORED_CANDIDATE
atoms/first_responders/courage/shame/locales/zh-TW/CANONICAL.txt	first_responders	courage	shame	EMPTY_STUB	P1_DUAL_LOCALE_BLOCKED	2	zh-TW,ja-JP	-	zh-CN,ko-KR,zh-HK,zh-SG	corruption_scan:EMPTY_STUB/EN_ALSO_CORRUPTED
atoms/first_responders/depression/INTEGRATION/locales/zh-TW/CANONICAL.txt	first_responders	depression	INTEGRATION	EMPTY_STUB	P1_DUAL_LOCALE_BLOCKED	2	zh-TW,ja-JP	-	zh-CN,ko-KR,zh-HK,zh-SG	corruption_scan:EMPTY_STUB/EN_ALSO_CORRUPTED
atoms/first_responders/depression/grief/locales/zh-TW/CANONICAL.txt	first_responders	depression	grief	EMPTY_STUB	P1_DUAL_LOCALE_BLOCKED	2	zh-TW,ja-JP	-	zh-CN,ko-KR,zh-HK,zh-SG	corruption_scan:EMPTY_STUB/EN_ALSO_CORRUPTED
atoms/first_responders/depression/overwhelm/locales/zh-TW/CANONICAL.txt	first_responders	depression	overwhelm	EMPTY_STUB	P1_DUAL_LOCALE_BLOCKED	2	zh-TW,ja-JP	-	zh-CN,ko-KR,zh-HK,zh-SG	corruption_scan:EMPTY_STUB/EN_ALSO_CORRUPTED
atoms/first_responders/depression/watcher/locales/zh-TW/CANONICAL.txt	first_responders	depression	watcher	EMPTY_STUB	P1_DUAL_LOCALE_BLOCKED	2	zh-TW,ja-JP	-	zh-CN,ko-KR,zh-HK,zh-SG	corruption_scan:EMPTY_STUB/EN_ALSO_CORRUPTED;PR93_triage:PARTIAL_SOME_EMPTY
atoms/first_responders/financial_anxiety/HOOK/locales/zh-TW/CANONICAL.txt	first_responders	financial_anxiety	HOOK	STUB_MAJORITY_EMPTY	P1_DUAL_LOCALE_BLOCKED	2	zh-TW,ja-JP	-	zh-CN,ko-KR,zh-HK,zh-SG	corruption_scan:UNTRANSLATED_ENGLISH/EN_CLEAN_ZH_CORRUPTED;PR93_triage:AUTHORED_LOW_BODY_CJK;retranslation_chunk2or6_native_find
atoms/first_responders/financial_anxiety/INTEGRATION/locales/zh-TW/CANONICAL.txt	first_responders	financial_anxiety	INTEGRATION	EMPTY_STUB	P1_DUAL_LOCALE_BLOCKED	2	zh-TW,ja-JP	-	zh-CN,ko-KR,zh-HK,zh-SG	corruption_scan:EMPTY_STUB/EN_ALSO_CORRUPTED
atoms/first_responders/financial_anxiety/overwhelm/locales/zh-TW/CANONICAL.txt	first_responders	financial_anxiety	overwhelm	EMPTY_STUB	P1_DUAL_LOCALE_BLOCKED	2	zh-TW,ja-JP	-	zh-CN,ko-KR,zh-HK,zh-SG	corruption_scan:EMPTY_STUB/EN_ALSO_CORRUPTED;PR93_triage:PARTIAL_SOME_EMPTY
atoms/first_responders/financial_anxiety/shame/locales/zh-TW/CANONICAL.txt	first_responders	financial_anxiety	shame	EMPTY_STUB	P1_DUAL_LOCALE_BLOCKED	2	zh-TW,ja-JP	-	zh-CN,ko-KR,zh-HK,zh-SG	corruption_scan:EMPTY_STUB/EN_ALSO_CORRUPTED
atoms/first_responders/financial_anxiety/spiral/locales/zh-TW/CANONICAL.txt	first_responders	financial_anxiety	spiral	EMPTY_STUB	P1_DUAL_LOCALE_BLOCKED	2	zh-TW,ja-JP	-	zh-CN,ko-KR,zh-HK,zh-SG	corruption_scan:EMPTY_STUB/EN_ALSO_CORRUPTED;PR93_triage:PARTIAL_SOME_EMPTY
atoms/first_responders/financial_stress/INTEGRATION/locales/zh-TW/CANONICAL.txt	first_responders	financial_stress	INTEGRATION	EMPTY_STUB	P1_DUAL_LOCALE_BLOCKED	2	zh-TW,ja-JP	-	zh-CN,ko-KR,zh-HK,zh-SG	corruption_scan:EMPTY_STUB/EN_ALSO_CORRUPTED
atoms/first_responders/financial_stress/spiral/locales/zh-TW/CANONICAL.txt	first_responders	financial_stress	spiral	EMPTY_STUB	P1_DUAL_LOCALE_BLOCKED	2	zh-TW,ja-JP	-	zh-CN,ko-KR,zh-HK,zh-SG	corruption_scan:EMPTY_STUB/EN_ALSO_CORRUPTED;PR93_triage:AUTHORED_CANDIDATE
atoms/first_responders/grief/INTEGRATION/locales/zh-TW/CANONICAL.txt	first_responders	grief	INTEGRATION	EMPTY_STUB	P1_DUAL_LOCALE_BLOCKED	2	zh-TW,ja-JP	-	zh-CN,ko-KR,zh-HK,zh-SG	corruption_scan:EMPTY_STUB/EN_ALSO_CORRUPTED
atoms/first_responders/grief/grief/locales/zh-TW/CANONICAL.txt	first_responders	grief	grief	EMPTY_STUB	P1_DUAL_LOCALE_BLOCKED	2	zh-TW,ja-JP	-	zh-CN,ko-KR,zh-HK,zh-SG	corruption_scan:EMPTY_STUB/EN_ALSO_CORRUPTED;PR93_triage:PARTIAL_SOME_EMPTY
atoms/first_responders/grief/spiral/locales/zh-TW/CANONICAL.txt	first_responders	grief	spiral	EMPTY_STUB	P1_DUAL_LOCALE_BLOCKED	2	zh-TW,ja-JP	-	zh-CN,ko-KR,zh-HK,zh-SG	corruption_scan:EMPTY_STUB/EN_ALSO_CORRUPTED
atoms/first_responders/grief/watcher/locales/zh-TW/CANONICAL.txt	first_responders	grief	watcher	EMPTY_STUB	P1_DUAL_LOCALE_BLOCKED	2	zh-TW,ja-JP	-	zh-CN,ko-KR,zh-HK,zh-SG	corruption_scan:EMPTY_STUB/EN_ALSO_CORRUPTED;PR93_triage:PARTIAL_SOME_EMPTY
atoms/first_responders/imposter_syndrome/INTEGRATION/locales/zh-TW/CANONICAL.txt	first_responders	imposter_syndrome	INTEGRATION	EMPTY_STUB	P1_DUAL_LOCALE_BLOCKED	2	zh-TW,ja-JP	-	zh-CN,ko-KR,zh-HK,zh-SG	corruption_scan:EMPTY_STUB/EN_ALSO_CORRUPTED
atoms/first_responders/imposter_syndrome/comparison/locales/zh-TW/CANONICAL.txt	first_responders	imposter_syndrome	comparison	EMPTY_STUB	P1_DUAL_LOCALE_BLOCKED	2	zh-TW,ja-JP	-	zh-CN,ko-KR,zh-HK,zh-SG	corruption_scan:EMPTY_STUB/EN_ALSO_CORRUPTED;PR93_triage:PARTIAL_SOME_EMPTY
atoms/first_responders/imposter_syndrome/shame/locales/zh-TW/CANONICAL.txt	first_responders	imposter_syndrome	shame	EMPTY_STUB	P1_DUAL_LOCALE_BLOCKED	2	zh-TW,ja-JP	-	zh-CN,ko-KR,zh-HK,zh-SG	corruption_scan:EMPTY_STUB/EN_ALSO_CORRUPTED;PR93_triage:PARTIAL_SOME_EMPTY
atoms/first_responders/overthinking/false_alarm/locales/zh-TW/CANONICAL.txt	first_responders	overthinking	false_alarm	EMPTY_STUB	P1_DUAL_LOCALE_BLOCKED	2	zh-TW,ja-JP	-	zh-CN,ko-KR,zh-HK,zh-SG	corruption_scan:EMPTY_STUB/EN_ALSO_CORRUPTED
atoms/first_responders/overthinking/grief/locales/zh-TW/CANONICAL.txt	first_responders	overthinking	grief	EMPTY_STUB	P1_DUAL_LOCALE_BLOCKED	2	zh-TW,ja-JP	-	zh-CN,ko-KR,zh-HK,zh-SG	corruption_scan:EMPTY_STUB/EN_ALSO_CORRUPTED
atoms/first_responders/overthinking/spiral/locales/zh-TW/CANONICAL.txt	first_responders	overthinking	spiral	EMPTY_STUB	P1_DUAL_LOCALE_BLOCKED	2	zh-TW,ja-JP	-	zh-CN,ko-KR,zh-HK,zh-SG	corruption_scan:EMPTY_STUB/EN_ALSO_CORRUPTED
atoms/first_responders/overthinking/watcher/locales/zh-TW/CANONICAL.txt	first_responders	overthinking	watcher	EMPTY_STUB	P1_DUAL_LOCALE_BLOCKED	2	zh-TW,ja-JP	-	zh-CN,ko-KR,zh-HK,zh-SG	corruption_scan:EMPTY_STUB/EN_ALSO_CORRUPTED;PR93_triage:PARTIAL_SOME_EMPTY
atoms/first_responders/self_worth/INTEGRATION/locales/zh-TW/CANONICAL.txt	first_responders	self_worth	INTEGRATION	EMPTY_STUB	P1_DUAL_LOCALE_BLOCKED	2	zh-TW,ja-JP	-	zh-CN,ko-KR,zh-HK,zh-SG	corruption_scan:EMPTY_STUB/EN_ALSO_CORRUPTED
atoms/first_responders/self_worth/comparison/locales/zh-TW/CANONICAL.txt	first_responders	self_worth	comparison	EMPTY_STUB	P1_DUAL_LOCALE_BLOCKED	2	zh-TW,ja-JP	-	zh-CN,ko-KR,zh-HK,zh-SG	corruption_scan:EMPTY_STUB/EN_ALSO_CORRUPTED;PR93_triage:PARTIAL_SOME_EMPTY
atoms/first_responders/self_worth/shame/locales/zh-TW/CANONICAL.txt	first_responders	self_worth	shame	EMPTY_STUB	P1_DUAL_LOCALE_BLOCKED	2	zh-TW,ja-JP	-	zh-CN,ko-KR,zh-HK,zh-SG	corruption_scan:EMPTY_STUB/EN_ALSO_CORRUPTED
atoms/first_responders/self_worth/spiral/locales/zh-TW/CANONICAL.txt	first_responders	self_worth	spiral	EMPTY_STUB	P1_DUAL_LOCALE_BLOCKED	2	zh-TW,ja-JP	-	zh-CN,ko-KR,zh-HK,zh-SG	corruption_scan:EMPTY_STUB/EN_ALSO_CORRUPTED;PR93_triage:AUTHORED_CANDIDATE
atoms/first_responders/self_worth/watcher/locales/zh-TW/CANONICAL.txt	first_responders	self_worth	watcher	EMPTY_STUB	P1_DUAL_LOCALE_BLOCKED	2	zh-TW,ja-JP	-	zh-CN,ko-KR,zh-HK,zh-SG	corruption_scan:EMPTY_STUB/EN_ALSO_CORRUPTED
atoms/first_responders/sleep_anxiety/false_alarm/locales/zh-TW/CANONICAL.txt	first_responders	sleep_anxiety	false_alarm	EMPTY_STUB	P1_DUAL_LOCALE_BLOCKED	2	zh-TW,ja-JP	-	zh-CN,ko-KR,zh-HK,zh-SG	corruption_scan:EMPTY_STUB/EN_ALSO_CORRUPTED;PR93_triage:PARTIAL_SOME_EMPTY
atoms/first_responders/sleep_anxiety/overwhelm/locales/zh-TW/CANONICAL.txt	first_responders	sleep_anxiety	overwhelm	EMPTY_STUB	P1_DUAL_LOCALE_BLOCKED	2	zh-TW,ja-JP	-	zh-CN,ko-KR,zh-HK,zh-SG	corruption_scan:EMPTY_STUB/EN_ALSO_CORRUPTED;PR93_triage:PARTIAL_SOME_EMPTY
